title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Architect,Larsen & Toubro (L&T),10 - 15 years,Not Disclosed,"Hyderabad, Bengaluru","Role & responsibilities\n\nDesign and develop data architecture for large-scale data migration projects\nOptimize existing data structures and processes for performance and scalability in the new environment.\nOversee the execution of migration plans, monitor progress, and troubleshoot any issues that arise.\nDocument migration procedures, best practices, and lessons learned.\nCloud Technologies (AWS focus): Strong knowledge of AWS services relevant to data migration (e.g., S3, Redshift, Lambda, RDS, DMS, Glue).\nExpertise with relational (SQL Server, MySQL, Oracle) and NoSQL databases (MongoDB, Cassandra)\n\nInterested candidates please share your resume to asampta.zephrin1_ext@ltts.com",Industry Type: Engineering & Construction,"Employment Type: Full Time, Permanent","NoSQL, Data Migration, MySQL, Data Architecture, AWS",2025-09-01 03:29:34
Data Architect (Strategic),Robert Bosch Engineering and Business Solutions Private Limited,10 - 15 years,Not Disclosed,"Hosur, Bengaluru","Key Responsibilities\nData Architecture Design\nDefine and design Big Data architecture solutions, including data lakes, data warehouses, and real-time processing systems.\nArchitect and implement scalable, secure, and high-performance data pipelines and data integration solutions.\nEnsure alignment with industry best practices and organizational goals for data architecture.\nBig Data Ecosystem Management\nDevelop and manage workflows using Big Data tools like Hadoop, Spark, Kafka, Hive, and Flink.\nLeverage cloud-based Big Data services (AWS EMR, Azure Synapse, GCP BigQuery, or similar) to optimize performance and scalability.\nOversee the implementation of streaming data platforms to support real-time analytics.\nData Modeling and Integration\nDesign and maintain data models (conceptual, logical, and physical) that support structured and unstructured data.\nBuild robust ETL/ELT processes to ingest, process, and integrate large volumes of diverse data sources.\nImplement APIs and frameworks for seamless data sharing and consumption.\nData Governance and Security\nEstablish frameworks to ensure data quality , lineage, and governance across the data lifecycle.\nImplement security measures for data at rest and in motion using encryption and access controls.\nEnsure compliance with global data regulations such as GDPR, CCPA, or similar.\nGen AI exposure / experience as mandatory .\nCollaboration and Stakeholder Engagement\nPartner with data engineers, data scientists, business analysts, and IT teams to align architecture with business needs.\nTranslate complex technical concepts into actionable insights for stakeholders.\nPerformance Optimization and Monitoring\nMonitor and optimize performance of Big Data systems, ensuring low latency and high reliability.\nTroubleshoot and resolve performance bottlenecks in distributed data environments.\nEmerging Technology and Innovation\nEvaluate and implement emerging technologies, such as Graph Databases, NoSQL Systems, and AI-driven analytics platforms .\nContinuously explore innovations in the Big Data ecosystem to drive efficiency and competitive advantage.\nSuccess Criteria\nExplore different tech stacks and architecture design\nDocument supporting evidence with KPIs for decision on solution design and document product guideline and protocols to seamlessly utilize the framework\nPrior experience with ETL & Big Data to set up scalable pipeline to process data in real time and batch\nDevelop configurable solutions to support cross functional requirements and support multiple platforms.\nExperience in managing cross-functional team, requirements gathering , day-to-day relationships with clients, and stakeholders supporting clients to achieve better outcomes\nPreferred Qualifications\nExperience :\n10+ years of experience in data architecture, with at least 3+ years focusing on Big Data technologies.\n5+ years as Data Architect with proficiency working in environments supporting solutions design\nProven track record of delivering end-to-end Big Data solutions in enterprise environments.\nTechnical Expertise :\nStrong understanding of Big Data frameworks like Hadoop, Spark, Kafka, Hive, Flink, and Presto.\nProficiency in cloud-based Big Data platforms (AWS EMR, Azure Synapse, GCP BigQuery, or Databricks).\nExpertise in database systems, including both SQL (e.g., PostgreSQL, MySQL) and NoSQL (e.g., MongoDB, Cassandra).\nHands-on experience with ETL tools like Talend, Informatica, or Apache NiFi.\nFamiliarity with data visualization tools (e.g., Tableau, Power BI) and analytics platforms.\nCertifications :\nCertifications such as AWS Certified Data Analytics, Azure Data Engineer Associate, GCP Professional Data Engineer, or Hadoop certifications are highly desirable.\nKey Attributes\nStrong analytical and problem-solving skills with a passion for data-driven innovation.\nExcellent communication and collaboration abilities to engage both technical and non-technical stakeholders.\nStrategic mindset with a focus on scalability, performance, and alignment with business objectives.\nAbility to thrive in fast-paced environments and handle multiple priorities effectively.\n\n\nQualifications\nBE,BTech, MTech",Industry Type: Automobile,"Employment Type: Full Time, Permanent","Data modeling, Postgresql, Analytical, MySQL, Data quality, Informatica, Apache, Monitoring, SQL, Data architecture",2025-09-01 03:29:37
Data Architect,CAI,10 - 20 years,Not Disclosed,Bengaluru,"Data Architect\nReq number:\nR5758\nEmployment type:\nFull time\nWorksite flexibility:\nRemoteWho we are\nCAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion+. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right—whatever it takes. Our tailor-made solutions create lasting results across the public and commercial sectors, and we are trailblazers in bringing neurodiversity to the enterprise.\nWe are seeking a highly skilled and experienced Data Architect with a strong background in Big Data technologies, Databricks solutioning, and SAP integration within the manufacturing industry. The ideal candidate will have a proven track record of leading data teams, architect scalable data platforms, and optimizing cloud infrastructure costs. This role requires deep hands-on expertise in Apache Spark, Python, SQL, and cloud platforms (Azure/AWS/GCP). This is a Full-time and Remote position.",,,"python, project management, solutioning, big data technologies, data warehousing, pyspark, problem solving, cloud platforms, sql, data bricks, data modeling, spark, stakeholder management, team leadership, sap integration, etl, aws, data integration, programming, communication skills",2025-09-01 03:29:39
Data Architect,Exxon Mobil Corporation,2 - 7 years,Not Disclosed,Bengaluru,"About Us\nAt ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future\nAs one of the worlds largest publicly traded energy and chemical companies, we are powered by a unique and diverse workforce fueled by the pride in what we do and what we stand for, The success of our Upstream, Product Solutions and Low Carbon Solutions businesses is the result of the talent, curiosity and drive of our people\nThey bring solutions every day to optimize our strategy in energy, chemicals, lubricants and lower-emissions technologies, We invite you to bring your ideas to ExxonMobil to help create sustainable solutions that improve quality of life and meet societys evolving needs\nLearn more about our What and our Why and how we can work together, ExxonMobils affiliates in India\nExxonMobils affiliates have offices in India in Bengaluru, Mumbai and the National Capital Region, ExxonMobils affiliates in India supporting the Product Solutions business engage in the marketing, sales and distribution of performance as well as specialty products across chemicals and lubricants businesses\nThe India planning teams are also embedded with global business units for business planning and analytics, ExxonMobils LNG affiliate in India supporting the upstream business provides consultant services for other ExxonMobil upstream affiliates and conducts LNG market-development activities, The Global Business Center Technology Center provides a range of technical and business support services for ExxonMobils operations around the globe, ExxonMobil strives to make a positive contribution to the communities where we operate and its affiliates support a range of education, health and community-building programs in India\nRead more about our Corporate Responsibility Framework, To know more about ExxonMobil in India, visit ExxonMobil India and the Energy Factor India, What role you will play in our team\nExxonMobils Upstream Data Office has a mission to develop Upstream enterprise data products in support of the Upstream business strategies to treat data as an asset to maximize business value\nThe Data Architect will work closely with other Data Architects, IT Platform Architects, subject matter experts (SMEs), data engineers and developers to contribute to the design of data products and consult with Upstream projects to ensure data architecture is aligned with enterprise data principles and standards\nCity: Bengaluru, Karnataka\nJob location is based out of Bangalore, Karnataka\nWhat you will do\nThe UDF Data Architect will work towards building and/or providing knowledge in support of the overall Upstream Data Foundation mission and data strategy\nTo achieve these goals, the Data Architect will be required to analyze current state data architectures and conceive desired future state data architectures and identify activities needed to close the gap to achieve the future state\nSome examples of these activities/deliverables are:\nDevelop and maintain UDF conceptual and logical data models, data flow diagrams, and conceptual data architecture designs\nCollaborate with Data and IT Architects in defining UDF architectural standards by developing UDF Architectural Decision Records (ADRs)\nProvide data architectural and modeling support, guidance, and mentorship to data engineering product teams to ensure they can successfully deliver, support, and where applicable standardize data products\nPartner with IT to ensure UPF Data Platform and related tooling satisfies UDFs business needs\nWork with Data Governance teams to ensure business glossaries, data dictionaries and data catalogs are created and maintained\nDrive strategies/approaches and principles for data management (including master/reference data and identification of key data domains, data governance framework, data integration, etc)\nEnsure data architecture of solutions delivered by data engineering teams support proper data security, retention, and classification and are aligned with existing data architectural standards, data models, and data flows\nPartner with data product owners, data engineers, business SMEs, data stewards, data custodians, and data governance groups to support business data needs\nLead assessments of business/data requirements for Upstream projects to validate that overall design adheres to key data architecture standards and principles\nAs part of delivering data products, partner with Upstream Capability business SMEs, data stewards, and/or data custodians to design and contribute data models to industry standards organizations\nAbout You\nSkills and Qualifications\nMaster's or Bachelor's degree in business, computer science, engineering, systems analysis or a related field\nPetroleum, Chemical, Mechanical, Civil/construction Engineering is acceptable given appropriate work experience\nMinimum 3 years of experience in data design/architecture and strong willingness to continue learning\nMinimum 7 years of total experience\nRecent experience developing reference data architecture, data modeling (conceptual, logical and physical), data profiling, data quality analysis, building business data glossaries and data catalogs\nKnowledge regarding data governance and master/reference data management programs\nExperience using Snowflake, SQL query language and E/R Studio data modeling tool\nExperience working with agile delivery teams\nEffective planning, communication, collaboration and persuasion skills to drive needed change across the company\nExpert written and verbal communication skills familiarity with SharePoint team sites to collaborate self-starter, takes initiative and is able to work in a fast-paced environment\nPreferred Qualifications/ Experience\nExcellent problem-solving skills and ability to learn through scattered resources\nAutomate routine tasks via scripts, code\nCapacity to successfully manage a pipeline of duties with minimal supervision\nExperience supporting and working with cross-functional teams in a dynamic environment\nModify existing reports, extracts, dashboards, and cubes as necessary\nCommitment to operations integrity and ability to hold self and others accountable for results\nYour benefits\nAn ExxonMobil career is one designed to last\nOur commitment to you runs deep: our employees grow personally and professionally, with benefits built on our core categories of health, security, finance and life\nWe offer you:\nCompetitive compensation\nMedical plans, maternity leave and benefits, life, accidental death and dismemberment benefits\nRetirement benefits\nGlobal networking & cross-functional opportunities\nAnnual vacations & holidays\nDay care assistance program\nTraining and development program\nTuition assistance program\nWorkplace flexibility policy\nRelocation program\nTransportation facility\nPlease note benefits may change from time to time without notice, subject to applicable laws\nThe benefits programs are based on the Companys eligibility guidelines, Stay connected with us\nLearn more about ExxonMobil in India, visit ExxonMobil India and Energy Factor India, Follow us on LinkedIn and Instagram\nLike us on Facebook\nSubscribe our channel at YouTube\nEEO Statement\nExxonMobil is an Equal Opportunity Employer:\nAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin or disability status, Business solicitation and recruiting scams\nExxonMobil does not use recruiting or placement agencies that charge candidates an advance fee of any kind (e\ng\n, placement fees, immigration processing fees, etc)\nFollow the LINK to understand more about recruitment scams in the name of ExxonMobil, Nothing herein is intended to override the corporate separateness of local entities\nWorking relationships discussed herein do not necessarily represent a reporting connection, but may reflect a functional guidance, stewardship, or service relationship, Exxon Mobil Corporation has numerous affiliates, many with names that include ExxonMobil, Exxon, Esso and Mobil\nFor convenience and simplicity, those terms and terms like corporation, company, our, we and its are sometimes used as abbreviated references to specific affiliates or affiliate groups\nAbbreviated references describing global or regional operational organizations and global or regional business lines are also sometimes used for convenience and simplicity\nSimilarly, ExxonMobil has business relationships with thousands of customers, suppliers, governments, and others\nFor convenience and simplicity, words like venture, joint venture, partnership, co-venturer, and partner are used to indicate business relationships involving common activities and interests, and those words may not indicate precise legal relationships, Nothing herein is intended to override the corporate separateness of local entities\nWorking relationships discussed herein do not necessarily represent a reporting connection, but may reflect a functional guidance, stewardship, or service relationship, Exxon Mobil Corporation has numerous affiliates, many with names that include ExxonMobil, Exxon, Esso and Mobil\nFor convenience and simplicity, those terms and terms like corporation, company, our, we and its are sometimes used as abbreviated references to specific affiliates or affiliate groups\nAbbreviated references describing global or regional operational organizations and global or regional business lines are also sometimes used for convenience and simplicity\nSimilarly, ExxonMobil has business relationships with thousands of customers, suppliers, governments, and others\nFor convenience and simplicity, words like venture, joint venture, partnership, co-venturer, and partner are used to indicate business relationships involving common activities and interests, and those words may not indicate precise legal relationships, Show more Show less",,,"Architect, Data",2025-09-01 03:29:42
Data Architect,Accenture,8 - 13 years,Not Disclosed,Bengaluru,"Project Role :Data Architect\n\n\n\n\n\nProject Role Description :Define the data requirements and structure for the application. Model and design the application data structure, storage and integration.\n\n\n\nMust have skills :Google Cloud Platform Architecture\n\n\n\n\nGood to have skills :Google Cloud Machine Learning ServicesMinimum\n\n\n\n15 year(s) of experience is required\n\n\n\n\nEducational Qualification :15 years full time education\n\n\nSummary:We are looking for a seasoned Senior Manager CCAI Architect with deep expertise in designing and delivering enterprise-grade Conversational AI solutions using Google Cloud's Contact Center AI (CCAI) suite. This role demands a visionary leader who can bridge the gap between business objectives and AI-driven customer experience innovations. As a senior leader, you will drive architectural decisions, guide cross-functional teams, and define the roadmap for scalable and intelligent virtual agent platforms.\nRoles & Responsibilities:- Own the end-to-end architecture and solution design for large-scale CCAI implementations across industries.- Define best practices, reusable frameworks, and architectural patterns using Google Dialogflow CX, Agent Assist, Knowledge Bases, and Gen AI capabilities.- Act as a strategic advisor to stakeholders on how to modernize and transform customer experience through Conversational AI.- Lead technical teams and partner with product, operations, and engineering leaders to deliver high-impact AI-first customer service platforms.- Oversee delivery governance, performance optimization, and scalability of deployed CCAI solutions.- Evaluate and integrate cutting-edge Gen AI models (LLMs, PaLM, Gemini) to enhance virtual agent performance and personalization.- Enable and mentor architects, developers, and consultants on Google Cloud AI/ML tools and CCAI strategies.- 10+ years of experience in enterprise solution architecture, with 4+ years in Google Cloud AI/ML and Conversational AI platforms.- Deep expertise in Dialogflow CX, CCAI Insights, Agent Assist, Gen AI APIs, and GCP architecture.Strong leadership in managing large transformation programs involving AI chatbots, voice bots, and omnichannel virtual agents.- Proven ability to engage with senior stakeholders, define AI strategies, and align technical delivery with business goals.- Experience integrating AI solutions with CRMs, contact center platforms (e.g., Genesys, Five9), and backend systems.- Certifications in Google Cloud (e.g., Professional Cloud Architect, Cloud AI Engineer) are a strong plus.- Exceptional communication, thought leadership, and stakeholder management skills.\nProfessional & Technical\n\n\n\n\nSkills:\n- Must Have\n\n\n\n\nSkills:\nCCAI/Dialogflow CX hands on experience and generative AI understanding.- Good To Have\n\n\n\n\nSkills:\nCloud Data Architecture, Cloud ML/PCA/PDE Certification, - Strong understanding of AI/ML algorithms, NLP and techniques.- Experience with chatbot, generative AI models, prompt Engineering.V- Experience with cloud or on-prem application pipeline with production-ready quality.\nAdditional Information:- The candidate should have a minimum of 18+ years of experience in Google Cloud Machine Learning Services/Gen AI/Vertex AI/CCAI.- The ideal candidate will possess a strong educational background in computer science, mathematics, or a related field, along with a proven track record of delivering impactful data-driven solutions.- A 15-year full time education is required\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","natural language processing, google, artificial intelligence, gcp, stakeholder management, python, vertex, data architecture, dialogflow, machine learning, pca, pandas, gen, java, cx, ai platform, ATCI-4926751-S1852302, platform architecture, ml",2025-09-01 03:29:44
Data Architect,Accenture,15 - 19 years,Not Disclosed,Bengaluru,"Project Role :Data Architect\n\n\nProject Role Description :Define the data requirements and structure for the application. Model and design the application data structure, storage and integration.\nMust have skills :Google Cloud Platform Architecture\n\nGood to have skills :NA\nMinimum 15 year(s) of experience is required\n\nEducational Qualification :Total 15 years of full time education\nSummary:As an AI/ML Architect, you will be responsible for developing applications and systems that utilize AI tools and Cloud AI services. Your typical day will involve applying GenAI models as part of the solution, utilizing deep learning, neural networks, chatbots, and image processing.\nRoles & Responsibilities:\nDesign and develop CCAI applications and systems utilizing Google Cloud Machine Learning Services, dialogue flow CX, agent assist.\nDesign, develop and implement chatbot solutions that integrate seamlessly with CCAI and other Cloud services\nApply GenAI-Vertex AI models as part of the solution, utilizing deep learning, neural networks, chatbots, and image processing.\nEnsure proper cloud or on-prem application pipeline with production-ready quality.\nCollaborate with cross-functional teams to ensure successful implementation of AI/ML solutions.Professional & Technical Skills:\nMust To Have Skills:Proficiency in Google Cloud Machine Learning Services.\nGood To Have Skills:Cloud Data Architecture, Cloud ML/PCA/PDE Certification.\nStrong understanding of AI/ML algorithms and techniques.\nExperience with deep learning, neural networks, chatbots, and image processing.\nExperience with cloud data architecture solutions.\nExperience with cloud or on-prem application pipeline with production-ready quality.\nExperience with integrating multiple services such as NLP, voice recognition, and third party APIs.\nStrong communication skills, with the ability to explain technical concepts to non-technical stakeholders. Additional Information:\nThe candidate should have a minimum of 17 years of experience in Google Cloud Machine Learning Services.\nThe ideal candidate will possess a strong educational background in computer science, mathematics, or a related field, along with a proven track record of delivering impactful data-driven solutions.\nThis position is based at our Bengaluru office.QualificationTotal 15 years of full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","google, cloud platform, artificial intelligence, ml algorithms, platform architecture, chatbot, python, natural language processing, neural networks, microsoft azure, data architecture, machine learning, pca, sql, deep learning, tableau, data science, gcp, aws, ml",2025-09-01 03:29:47
Data Architect,HARMAN,15 - 20 years,Not Disclosed,Bengaluru,"Combine the physical and digital, making technology a more dynamic force to solve challenges and serve humanity s needs.\nEmpower the company to create new digital business models, enter new markets, and improve customer experiences\nBig Data Architect\n15+ years, 5+ years as Architect",,,"Bss, Architecture, Data modeling, TOGAF, Agile, Manager Technology, Data warehousing, Automotive, Analytics, SQL",2025-09-01 03:29:49
Data Architect,Sonata Software,8 - 13 years,Not Disclosed,"Hyderabad, Chennai, Bengaluru","Key Responsibilities\nDesign and implement strategic data architecture** aligned with insurance business objectives, supporting analytics, regulatory, and operational needs\nBuild, evolve, and optimize data models**covering conceptual, logical, and physical domainsto ensure data consistency and integrity across the enterprise.\nLead data governance and master data management (MDM) initiatives**, promoting data quality, lineage, and securityall vital for regulatory compliance.",,,"cloud environments, SQL Server, Azure/AWS, Snowflake, Python, Power BI, analytics, Data modeling, team leadership, MDM, big data tool, Postgres, Oracle, big data",2025-09-01 03:29:52
S&CGN - Tech Strategy & Advisory - Data Architect - Manager,Accenture,10 - 13 years,Not Disclosed,Bengaluru,"Data Strategy & Data Governance Manager\nJoin our team in Technology Strategy for an exciting career opportunity to enable our most strategic clients to realize exceptional business value from technology\nPractice:Technology Strategy & Advisory, Capability Network IAreas of Work:Data Strategy ILevel:Manager | Location:Bangalore/Gurgaon/Mumbai/Pune/Chennai/Hyderabad/Kolkata | Years of Exp:10 to 15 years\nExplore an Exciting Career at Accenture\nDo you believe in creating an impact? Are you a problem solver who enjoys working on transformative strategies for global clients? Are you passionate about being part of an inclusive, diverse and collaborative culture?\nThen, this is the right place for you! Welcome to a host of exciting global opportunities in Accenture Technology Strategy & Advisory.\nThe Practice- A Brief Sketch:\nThe Technology Strategy & Advisory Practice is a part of and focuses on the clients most strategic priorities. We help clients achieve growth and efficiency through innovative R&D transformation, aimed at redefining business models using agile methodologies.\nAs part of this high performing team, you will work on the scaling Data & Analyticsand the data that fuels it allto power every single person and every single process. You will part of our global team of experts who work on the right scalable solutions and services that help clients achieve your business objectives faster.\nBusiness Transformation: Assessment of Data & Analytics potential and development of use cases that can transform business\nTransforming Businesses:Envisioning and Designing customized, next-generation data and analytics products and services that help clients shift to new business models designed for today's connectedlandscape of disruptive technologies\nFormulation of Guiding Principles and Components: Assessing impact to clients technology landscape/ architecture and ensuring formulation of relevant guiding principles and platform components.\nProduct and Frameworks:Evaluate existing data and analytics products and frameworks available and develop options for proposed solutions.\nBring your best skills forward to excel in the role:\nLeverage your knowledge of technology trends across Data & Analytics and how they can be applied to address real world problems and opportunities. Interact with client stakeholders to understand their Data & Analytics problems, priority use-cases, define a problem statement, understand the scope of the engagement, and also drive projects to deliver value to the client Design & guide development of Enterprise-wide Data & Analytics strategy for our clients that includes Data & Analytics Architecture, Data on Cloud, Data Quality, Metadata and Master Data strategy Establish framework for effective Data Governance across multispeed implementations. Define data ownership, standards, policies and associated processes Define a Data & Analytics operating model to manage data across organization.\nEstablish processes around effective data management ensuring Data Quality & Governance standards as well as roles for Data Stewards Benchmark against global research benchmarks and leading industry peers to understand current & recommend Data & Analytics solutions Conduct discovery workshops and design sessions to elicit Data & Analytics opportunities and client pain areas. Develop and Drive Data Capability Maturity Assessment, Data & Analytics Operating Model & Data Governance exercises for clients A fair understanding of data platform strategy for data on cloud migrations, big data technologies, large scale data lake and DW on cloud solutions.\nUtilize strong expertise & certification in any of the Data & Analytics on Cloud platforms Google, Azure or AWS Collaborate with business experts for business understanding, working with other consultants and platform engineers for solutions and with technology teams for prototyping and client implementations. Create expert content and use advanced presentation, public speaking, content creation and communication skills for C-Level discussions. Demonstrate strong understanding of a specific industry, client or technology and function as an expert to advise senior leadership. Manage budgeting and forecasting activities and build financial proposals\nYour experience counts!\nMBA from a tier 1 institute\n5 7 years of Strategy Consulting experience at a consulting firm\n3+ years of experience on projects showcasing skills across these capabilities- Data Capability Maturity Assessment, Data & Analytics Strategy, Data Operating Model & Governance, Data on Cloud Strategy, Data Architecture Strategy\nAt least 2 years of experience on architecting or designing solutions for any two of these domains - Data Quality, Master Data (MDM), Metadata, data lineage, data catalog.\nExperience in one or more technologies in the data governance space:Collibra, Talend, Informatica, SAP MDG, Stibo, Alteryx, Alation etc.\n3+ years of experience in designing end-to-end Enterprise Data & Analytics Strategic Solutions leveraging Cloud & Non-Cloud platforms like AWS, Azure, GCP, AliCloud, Snowflake, Hadoop, Cloudera, Informatica, Snowflake, Palantir\nDeep Understanding of data supply chain and building value realization framework for data transformations\n3+ years of experience leading or managing teams effectively including planning/structuring analytical work, facilitating team workshops, and developing Data & Analytics strategy recommendations as well as developing POCs\nFoundational understanding of data privacy is desired\nMandatory knowledge of IT & Enterprise architecture concepts through practical experience and knowledge of technology trends e.g. Mobility, Cloud, Digital, Collaboration\nA strong understanding in any of the following industries is preferred:Financial Services, Retail, Consumer Goods, Telecommunications, Life Sciences, Transportation, Hospitality, Automotive/Industrial, Mining and Resources or equivalent domains\nCDMP Certification from DAMA preferred\nCloud Data & AI Practitioner Certifications (Azure, AWS, Google) desirable but not essential",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","enterprise architecture, microsoft azure, cloud platforms, google, aws, cloudera, architecting, master data, snowflake, metadata, supply chain, catalog, data architecture, data quality, assessment, strategy consulting, solution design, gcp, data on cloud, hadoop",2025-09-01 03:29:55
Data Architect,Accenture,7 - 11 years,Not Disclosed,Bengaluru,"Project Role :Data Architect\n\n\n\nProject Role Description :Define the data requirements and structure for the application. Model and design the application data structure, storage and integration.\n\nMust have skills :Snowflake Data Warehouse, Data Engineering, GEN AI\n\n\nGood to have skills :NAMinimum\n\n12 year(s) of experience is required\n\n\nEducational Qualification :15 years full time education\n\nSummary:As a Snowflake Architect, you will be responsible for designing robust, secure, and high-performing Snowflake environments while enabling and optimizing real-time analytics pipelines. You will assist in facilitating impact assessment efforts and in producing and reviewing estimates for client work requests. Your typical day will involve collaborating with cross-functional teams, analyzing requirements, designing application architecture, and providing technical guidance to ensure the successful delivery of projects. As a core contributor to the CoE, you will collaborate closely on presales, support delivery teams, and lead the design and execution of POVs and POCs including GenAI features.\nRoles & Responsibilities:\nProject Role :Snowflake Senior Solution Architect\n\nProject Role Description :Architects end-to-end Snowflake solutions, including modeling, optimization, and security. Leads CoE initiatives by creating guidelines, frameworks, and reference architectures to ensure consistency and scalability across projects- Expected to be a SME in Snowflake with deep knowledge and experience. Collaborate with vendors to align solutions, drive CoE initiatives.- Design and implement enterprise-grade Snowflake solutions across data ingestion, storage, transformation, and access.- Create and maintain reference architectures, accelerators, design patterns, and solution blueprints for repeatability.- Track and evangelize Snowflake's latest features, and assess their potential for client impact and internal innovation.- Lead capability growth initiatives by mentoring team members, driving POCs, and contributing to knowledge repositories.- Provide pre-sales support, including proposal creation, estimations, solutioning, and client presentations.- Define data modeling standards, physical schema designs, and best practices for structured and semi-structured data.- Establish data governance, security models, RBAC, and masking policies in line with compliance standards (e.g., SOC2, HIPAA, GDPR).- Possesses in-depth knowledge of Snowflakes advanced features, including Snowpark, Iceberg tables, dynamic tables, snowpipe streaming, SPCS, authentication & authorization methods, alerts, performance tuning, row level security, masking, tagging, etc.- Stay abreast of evolving Snowflake and GenAI capabilities; recommend and pilot new tools and frameworks.- Collaborate with AI/ML teams to enable GenAI use cases leveraging Snowflakes native capabilities (e.g., Cortex-AI, Streamlit apps, LLM models, Agentic-AI framework).- Design & solution the Gen-AI based workloads which are cost efficient and performant.- Have a complete understanding of Cortex analyst, Document AI, Cortex Search, LLM functions and their key use cases.\n\nProfessional & Technical\n\nSkills:\n-\n\nMust To Have\n\nSkills:\nProficiency in Snowflake Data Warehouse, Any SnowPro Advanced Certification(must).Must have skills :Snowflake Data Warehouse with GenAI\nGood to have skills :dbt, Fivetran- Experience or Knowledge of building or integrating Generative AI applications and experience with Snowflake Cortex.- Strong communication and solution architecture skills with the ability to bridge technical and business discussions.- Should have Influencing and Advisory skills.- Responsible for team decisions.\n\nAdditional Information:- The candidate should have a minimum of 15 years of experience in Snowflake Data Warehouse.- This position is .\n\n Qualification \n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","snowflake, warehouse, data engineering, snowpipe, gen, hive, python, performance tuning, data warehousing, data architecture, sql, unix shell scripting, data modeling, design architecture, spark, data governance, data ingestion, hadoop, etl, big data, informatica",2025-09-01 03:29:58
