job_title,company,experience,salary,locations,description,industry,department,employment_type,skills,scraped_at
Data Analyst,iRageCapital,0 - 3 years,Not Disclosed,['Gandhinagar'],"We're looking for data enthusiast who thrives on transforming raw numbers into strategic insights.\n\nAbout Us:\n\nWere iRage a team of quants, engineers, and traders whove spent the last 15 years building cutting-edge algorithmic trading systems. Known for its cutting-edge platforms and quant-backed strategies, iRage has become a go-to for traders and institutions looking for low-latency execution and smart risk management.\n\nKey wins:\n\nPioneers in algo tradingtrusted by top proprietary firms & HFT players.\nTop-ranked derivatives brokerconsistently high exchange rankings.\nBuilt one of Indias largest retail algo communities.\n\n\nRole Summary :\n\niRage is actively seeking qualified candidates to join its Analytics team. These positions are integral to the firm's operations in algorithmic trading and quantitative research.\n\nLocation - Gift City , Gandhinagar , Gujarat.\n\n\nResponsibilities :\nAnalyse large-scale financial data (market-generated or otherwise).\nBuild dashboards from extracted insights.\nEnhance existing in-house tools and trackers.\nImprove established processes and procedures.\nWork with seniors to perform analytical activities and prepare reports.\n\nQualifications :\n0-3 years of full-time work experience.\nStrong Python programming knowledge\nAbility to work with databases.\nWillingness to work in the evening shift.\nFamiliarity with Linux.\nKnowledge of ETL processes.\nConsuming REST APIs.\nAbility to learn and digest new technical ideas/tools and implement them.\nAbility to work on multiple tasks and prioritise.\nUnderstanding of financial instruments across asset classes.\nPassion to automate day-to-day operations.\nWillingness to learn and thrive in a highly dynamic environment.\n\nWhy You'll Love Working Here :\n\nWere a team that hustles plain and simple. But we also believe life outside work matters. No cubicles, no suits just great people doing great work in a space built for comfort and creativity.\n\nHere's what we offer:\nCompetitive salary Get paid what you're worth.\nGenerous paid time off Recharge and come back sharper.\nWork with the best Collaborate with top-tier global talent.\nAdventure together Annual offsites (mostly outside India) and regular team outings.\nPerformance rewards Multiple bonuses for those who go above and beyond.\nHealth covered Comprehensive insurance so youre always protected.\nFun, not just work On-site sports, games, and a lively workspace.\nLearn and lead Regular knowledge-sharing sessions led by your peers.\nAnnual Education Allowance Take any external course, or certification that makes you better at your craft.\nStay fit Gym memberships with equal employer contribution to keep you at your best.\nRelocation support Smooth move? Weve got your back.\nFriendly competition – Work challenges and extracurricular contests to keep things exciting.\n\n\n\nFollow Us:\nWebsite https://irage.in/\nLinkedin https://www.linkedin.com/company/irage/",Industry Type: Financial Services (Broking),Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['Python Development', 'Python', 'Linux', 'Etl Process', 'Rest Api Services']",2025-06-12 00:45:17
Data Analyst (English Required),Peroptyx,0 - 4 years,Not Disclosed,[],"Role & responsibilities\n\nFor thousands of years, maps have provided humans with the knowledge they need to make decisions. As a Maps Evaluator, you will have the opportunity to provide ground truth for your town, city or country.\nAt Peroptyx, we are looking for Data Analysts who will review mapping data for digital mapping applications. Your research capabilities will validate and ensure that the navigation of certain routes are accurate and safe.As part of this role you will verify that business names and opening hours are correct. You will check that the distance from a starting point to an end destination is listed accurately resulting in better user experiences.\nWith this job you can plan your days around this highly flexible working schedule, work weekends or late evenings, all from the comfort of your own office. The flexibility of our roles minimizes the impact on your daily routine.So, whether you are a student looking to earn as you learn, a retiree looking for a new challenge a part-time/full time professional or a work from home parent, Peroptyx has the right role for you!\nIdeal Candidate\nFluent in English (Strictly Required)\nExcellent research skills.\nExcellent local knowledge of India.\nGood understanding and general knowledge of the geography and culture of India.\nAnalytical mindset.\nJob Requirements\nMust be living in India for a minimum of 5 consecutive years.\nMust pass an online open-book exam that can verify your full understanding of the material and concepts.\nMust be willing to work a minimum of 10 hours and up to 20 hours per week depending on task availability.\nGood working knowledge of search engines, map applications and familiarity with social media platforms.\nStrong ability to learn, understand and apply multiple sets of different instructions.\nAll work must be of an independent nature.\nTechnical requirements to perform the work\nAccess to a laptop or computer which uses:\nA logon account unique to you\nAnti-virus solution that is kept up to date, with regular scans performed\nOnly one member per household may apply\nNB. All products should be provided at your own expense.\nBenefits\nWork up to 20 hours per week.\nEarn a competitive rate of pay.\nDevelop your research skills.\nAvoid the long commute.\nWork from the comfort of your home office.\nEnjoy the flexibility of setting your own working hours!\nApply Online Today!\nPreferred candidate profile",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Part Time, Freelance/Homebased","['Data Analysis', 'English', 'Mapping', 'Data Analytics']",2025-06-12 00:45:19
Data Analyst,Cointab Software,0 - 1 years,2-3 Lacs P.A.,['Mumbai (All Areas)'],"About the Role:\nWe are looking for a Data Analyst who can create analytical reconciliation models, reports and MIS on financial data using our own web-based SaaS software for data analysis. The ideal candidate should have strong logic-building capabilities and good communication skills to collaborate effectively.\n\nAs part of the Data Analysis Team, your responsibilities will include:\n1. Data Analysis & Automation-\nAnalyze multiple datasets to identify logic, correlations, and patterns.\nPerform in-depth financial data analysis and automate reconciliation using our software.\n\n2. Data Processing & Transformation-\nWrite logic to clean, transform, and enrich data.\nDevelop logic to join datasets and perform complex calculations.\nIdentify and classify correct and incorrect scenarios within data.\n\n3. Data Quality Assurance-\nEnsure data accuracy, validate inconsistencies, and rectify errors.\nCollaborate with the development team to enhance data integrity and reliability.\n\n4. Financial Reconciliation & Reporting-\nCreate financial reconciliation models to improve data accuracy.\nGenerate reports and MIS to support business decision-making.\n\n5. Client Support & Collaboration-\nAct as the primary contact for client inquiries related to data analysis and reconciliation.\nUnderstand client requirements and provide expert guidance on reconciliation solutions.\n\n6. Continuous Learning & Development-\nStay updated on industry trends, best practices, and emerging technologies.\nEnhance skills through training and contribute to team knowledge sharing.\n\nRequirements:\nStrong logic-building and problem-solving skills.\nKnowledge of at least one programming language (Python, Java, C++, R, etc.).\nFamiliarity with SQL is advantageous.\nAbility to test and validate logic before implementation.\nA collaborative mindset with the ability to work effectively in cross-functional teams.\nStrong communication skills. The ability to convey technical concepts clearly and effec tively to various stakeholders, including clients, team members, and management.\nWillingness to learn new tools and adapt to evolving business needs.",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['Communication Skills', 'Data Analysis', 'Data Visualization', 'Data Manipulation', 'Data Extraction', 'Data Cleansing', 'Data Analytics', 'Data Reporting', 'SQL']",2025-06-12 00:45:22
Sleep Company is hiring Data Analyst,the Sleep Company,2 - 7 years,4-8 Lacs P.A.,['Mumbai (All Areas)'],"About Us: As India's fastest-growing D2C brand, we are at the forefront of innovation and transformation in the market. Were a well-funded, rapidly growing (we have recently launched our 100th store), omnichannel D2C brand with a passionate and innovative team.\n\nJob Summary: We are seeking a Senior Data Analyst to join our team to drive data-driven decision-making across the org. You will work closely across functions including growth, product, and ops to analyze data, generate reports and insights, and provide actionable recommendations\n\nKey Responsibilities:\nData Analysis:\nPerform in-depth analysis using statistical techniques like impact, pre-post, funnel analysis to identify insights and optimize to drive growth\nEvaluate product and feature performance, providing insights to inform product development and enhancements\nAnalyze and understand customer behavior and segment customers to tailor marketing and product strategies based on their needs and preferences\nReporting:\nDevelop and maintain comprehensive dashboards and reports that provide visibility into key metrics and self-serve reports to various teams\nInsights Generation:\nTranslate complex data into clear and actionable insights that drive business decisions and strategic initiatives\nCollaboration:\nWork closely with cross-functional teams, including growth, sales, and product, to understand their data needs and provide analytical support\nOwn and build the analytics roadmap from vendor and tool selection to dashboards and long-term projects\nData Quality:\nEnsure data accuracy and integrity by performing regular data validation and cleansing activities\nIdentify opportunities to streamline data processes and improve efficiency through the implementation of automation tools and techniques\nCore Analytics:\nWork end-to-end on projects like buyer attribution, campaign scoring model, optimal pricing strategy, lead funnel optimization, etc., using a data-driven approach\nCollaborate with the growth team to optimize ROAS by designing incrementality tests and campaign optimization and perform RCA\n\nSkills Required:\nMinimum 2-3 years of experience in the analytics domain.\nProficiency in data analysis tools and languages, such as SQL and Excel.\nStrong business acumen with the ability to connect data insights to business goals.\nStrong understanding and experience of statistical methods and advanced analytical techniques.\nSound understanding of data architecture and its implementation.\nExperience with data visualization tools, such as Tableau, Power BI, or Looker.\nSelf-motivated, proactive, and highly accountable.\nStrong communication skills, with the ability to present complex data insights to non-technical stakeholders",Industry Type: Furniture & Furnishing,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['SQL', 'Data Analysis', 'Data Visualization', 'Tableau', 'Data Analytics']",2025-06-12 00:45:26
Data Analyst - L3,Wipro,4 - 8 years,Not Disclosed,['Bengaluru'],"? \n\nDo\n\n1. Managing the technical scope of the project in line with the requirements at all stages\n\na. Gather information from various sources (data warehouses, database, data integration and modelling) and interpret patterns and trends\n\nb. Develop record management process and policies\n\nc. Build and maintain relationships at all levels within the client base and understand their requirements.\n\nd. Providing sales data, proposals, data insights and account reviews to the client base\n\ne. Identify areas to increase efficiency and automation of processes\n\nf. Set up and maintain automated data processes\n\ng. Identify, evaluate and implement external services and tools to support data validation and cleansing.\n\nh. Produce and track key performance indicators\n\n2. Analyze the data sets and provide adequate information\n\na. Liaise with internal and external clients to fully understand data content\n\nb. Design and carry out surveys and analyze survey data as per the customer requirement\n\nc. Analyze and interpret complex data sets relating to customer’s business and prepare reports for internal and external audiences using business analytics reporting tools\n\nd. Create data dashboards, graphs and visualization to showcase business performance and also provide sector and competitor benchmarking\n\ne. Mine and analyze large datasets, draw valid inferences and present them successfully to management using a reporting tool\n\nf. Develop predictive models and share insights with the clients as per their requirement",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['data analysis', 'data mining', 'data warehousing', 'business analytics', 'data integration', 'python', 'data analytics', 'data validation', 'business analysis', 'dbms', 'dashboards', 'cleansing', 'business intelligence', 'sales', 'sql', 'analytics reporting', 'tableau', 'reporting tools']",2025-06-12 00:45:28
Data Analyst,Insuredmine Infotech India PVT LTD,1 - 4 years,3-5 Lacs P.A.,['Bengaluru( HSR Layout )'],"We are seeking a skilled Data Analyst with a preference for candidates holding any degree. The ideal candidate will possess exceptional analytical capabilities, particularly in sales analysis, financial analysis, and other business operations data analysis. Proficiency in Excel and data presentation at an advanced level is a must for this role. The incumbent will be responsible for extracting, analyzing, and interpreting data to provide actionable insights that drive strategic decision-making across various business functions.\n\nKey Responsibilities:\nConduct in-depth sales analysis to identify trends, opportunities, and areas for improvement.\nPerform financial analysis to support budgeting, forecasting, and financial planning processes.\nUtilize advanced Excel functions to manipulate and analyze large datasets efficiently.\nDevelop and maintain dashboards, reports, and data visualizations to communicate key findings effectively.\nCollaborate with cross-functional teams to understand business requirements and provide data-driven solutions.\nConduct ad-hoc analysis to address specific business questions and challenges.\nIdentify opportunities for process optimization and automation to streamline\ndata analysis workflows.\nStay updated with industry trends and best practices in data analysis and\nbusiness intelligence.\nQualifications:\nBachelor's degree in Business Administration, Statistics, Economics, Computer Science, or a related field. MBA preferred.\nProven experience (2 years) in a data analysis role, preferably within sales, finance, or business operations.\nAdvanced proficiency in Microsoft Excel, including complex formulas, pivot tables, and data visualization techniques.\nStrong analytical and problem-solving skills, with the ability to translate data into actionable insights.\nExperience working with BI tools (e.g., Tableau, Power BI) is a plus.\nExcellent communication skills with the ability to present findings and\nrecommendations to stakeholders at all levels.\nAbility to work independently and manage multiple projects simultaneously.\nAttention to detail and a commitment to delivering high-quality, accurate results.",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['Data Analytics', 'Data Reporting', 'Data Visualization']",2025-06-12 00:45:31
Data Analyst,Primary Healthtech,1 - 5 years,2.5-4.5 Lacs P.A.,['Noida'],"Roles and Responsibilities\nCollect data from various sources, clean it, and analyze it using statistical tools.\nCreate reports based on analysis findings to present insights to stakeholders.\nDevelop dashboards and visualizations to effectively communicate results.\nManage databases by designing schema, writing queries, and optimizing performance.\nEnsure accuracy of data through quality control measures.\nDesired Candidate Profile\n1-5 years of experience in Data Analysis or related field (Data Analytics).\nB.Tech/B.E. degree in Any Specialization.\nProficiency in SQL programming language with knowledge of database management systems like MySQL or PostgreSQL.\nStrong understanding of statistics, data interpretation, and data visualization techniques.",Industry Type: Medical Devices & Equipment,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['Data Interpretation', 'Data Analysis', 'Data Analytics', 'Data Management', 'Data Visualization', 'Data Reporting']",2025-06-12 00:45:33
Data Analyst,Abate As,0 - 2 years,Not Disclosed,['Perinthalmanna'],"The Data Analyst will play a key role in transforming raw data into actionable insights to support strategic decision-making and enhance operational efficiency. The ideal candidate is a detail-oriented professional with strong analytical skills, proficiency in data tools, and the ability to communicate findings effectively to diverse stakeholders.\n\nKey Responsibilities\n\nCollect, analyze, and interpret data from multiple sources to provide actionable insights.\nDeliver regular and ad-hoc reports, dashboards, and analytical solutions to stakeholders.\nDevelop high-quality, user-friendly reports and dashboards with self-service capabilities.\nWrite SQL queries to manipulate and extract insights from large datasets.\nCollaborate with teams to ensure data quality and improve data collection and reporting processes.\nPresent data-driven findings and recommendations in a clear and concise manner.\nWork closely with leadership to understand business needs and provide tailored analytical solutions.\nIdentify trends, patterns, and opportunities to support operational and strategic goals.\nExperiece\n\nProven experience in data analysis, reporting, and deriving insights in a fast-paced environment.\nStrong proficiency in manipulating and interpreting large datasets.\nExperience working with business stakeholders to translate data into actionable outcomes.\nFamiliarity with data visualization and reporting tools\nSkills\nDemonstrated ability to deliver high-quality analytical reports and insights.\nCommitment to maintaining data accuracy and improving data processes.\nStrong organizational skills with the ability to manage multiple tasks and deadlines.\nInterpersonal skills to work effectively with cross-functional teams and stakeholders.\nExperience with Zoho Analytics or similar tools is highly desirable but not mandatory",Industry Type: Medical Services / Hospital,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['Data analysis', 'Analytical', 'Data collection', 'Healthcare', 'Data quality', 'Data Analyst', 'data visualization', 'Operations', 'Analytics', 'Reporting tools']",2025-06-12 00:45:35
Data Analyst,Aditya Birla Management Corporation (ABMCPL),2 - 4 years,4-6 Lacs P.A.,['Mumbai (All Areas)( Prabhadevi )'],"We are seeking a highly analytical and detail-oriented Data Analyst to join our team. The ideal candidate will be responsible for managing, analyzing, and interpreting complex data sets to support business decision-making, operational forecasting, and process improvements across multiple functions.\n\nKey Responsibilities:\nCollect and consolidate data from multiple internal and external sources to ensure comprehensive datasets.\nPerform routine and ad-hoc data analysis to identify trends, discrepancies, and opportunities for process improvement.\nCoordinate with cross-functional teams to facilitate timely and accurate data submissions.\nPrepare and maintain dashboards, MIS reports, and data summaries using tools such as Excel, Power BI, and other reporting platforms.\nConduct regular follow-ups with stakeholders to gather missing or delayed information and ensure data completeness.\nMaintain and update databases and trackers with a high level of accuracy and consistency.\nProvide business teams with analytical support and reports to inform both operational and strategic decision-making.\nEnsure data integrity, confidentiality, and compliance with company policies at all times.\n\n*Candidates with M.sc/B.sc - Statistics educational background will be preferred.",Industry Type: Gems & Jewellery,Department: Data Science & Analytics,"Employment Type: Full Time, Temporary/Contractual","['Power Bi', 'Advanced Excel', 'Data Monitoring', 'MIS', 'Data Analytics']",2025-06-12 00:45:38
Data Analyst,"NTT DATA, Inc.",1 - 4 years,Not Disclosed,['Bengaluru'],"Req ID: 327898\n\nWe are currently seeking a Data Analyst to join our team in Bangalore, Karntaka (IN-KA), India (IN).\n\n""Job DutiesKey Responsibilities:\nConduct in-depth revenue analysis to identify trends and opportunities for growth.\nPerform P&L attribution, analyzing variances and providing detailed insights to stakeholders.\nExecute Independent Price Verification (IPV) processes to ensure the accuracy and consistency of financial data.\nLead data reconciliation efforts by identifying and resolving discrepancies in financial datasets.\nCollaborate with finance, operations, and IT teams to develop efficient processes and reporting mechanisms.\nDocument business requirements, workflows, and processes, translating them into technical specifications where necessary.\nDevelop and maintain financial models to support decision-making processes.\nMonitor financial performance and prepare detailed reports for senior management.\n\nMinimum Skills RequiredQualifications:\nBachelor's degree in Finance, Economics, Business, or a related field (Master""™s preferred).\nProven experience as a Business Analyst in the finance domain, with expertise in revenue, P&L attribution, IPV, and data reconciliation.\nStrong knowledge of financial principles, data analysis, and reporting tools.\nProficiency in data analytics platforms such as Excel, SQL, or Tableau.\nExcellent problem-solving skills and attention to detail.\nStrong communication and interpersonal skills for effective stakeholder management.\nAbility to work in a fast-paced, deadline-driven environment.\nPreferred\n\nSkills:\n\nCertification in Business Analysis (e.g., CBAP, CCBA) or related field is a plus.\nFamiliarity with financial systems and accounting software.\nExperience in Agile or Scrum methodologies.""",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['data analytics', 'data analysis', 'data reconciliation', 'stakeholder management', 'reporting tools', 'cbap', 'business analysis', 'variance analysis', 'ipv', 'sql', 'business requirement analysis', 'revenue', 'tableau', 'workflow analysis', 'scrum', 'technical specifications', 'agile']",2025-06-12 00:45:42
