title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Machine Learning Engineer,HCLTech,3-6 Years,,"Noida, India","Job Title: ML Engineer\nLocation: Noida\nExperience Required: 36 years\nAbout the Job\nWe are looking for a Machine Learning Engineer to design, build, and deploy ML models that power intelligent agent systems and enterprise AI solutions.\nThe Machine Learning Engineer will be responsible for developing scalable ML pipelines, optimizing models for performance, and ensuring robust deployment in production environments. This role requires strong technical expertise in ML algorithms and practical experience in MLOps.\nResponsibilities\nHands-on experience in deploying ML models at scale with automated monitoring and retraining in production environments.\nDesign and implement machine learning models for prediction, classification, and optimization tasks.\nBuild and maintain scalable ML pipelines for data ingestion, training, and deployment.\nCollaborate with data scientists and engineers to integrate models into agent workflows.\nMonitor and improve model performance post-deployment using automated retraining strategies.\nEnsure compliance with best practices for security, reliability, and ethical AI.\nMandatory Skills\nProficiency in Python, TensorFlow, and PyTorch.\nExperience with ML pipelines and MLOps tools (MLflow, Kubeflow).\nStrong understanding of data preprocessing, feature engineering, and model evaluation metrics.\nFamiliarity with cloud platforms (AWS, Azure, GCP) for ML deployment.\nAdditional Skills\nKnowledge of LLM integration and hybrid AI systems.\nExperience with containerization (Docker) and orchestration (Kubernetes).\nExposure to CI/CD pipelines for ML workflows.",Login to check your skill match score,Permanent Job,"data preprocessing, model evaluation metrics, LLM integration, cloud platforms, MLflow, ML pipelines, CI CD pipelines, Kubeflow, MLOps tools, feature engineering, hybrid AI systems, Tensorflow, Gcp, Pytorch, Docker, Azure, Kubernetes, Python, AWS",2026-02-03 01:11:06
Senior Machine Learning Engineer,Bain & Company,3-5 Years,,"Gurugram, Gurugram, India","WHAT MAKES US A GREAT PLACE TO WORK\nWe are proud to be consistently recognized as one of the world's best places to work. We are currently the #1 ranked consulting firm on Glassdoor's Best Places to Work list and have maintained a spot in the top four on Glassdoor's list since its founding in 2009. Extraordinary teams are at the heart of our business strategy, but these don't happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills in a supportive and inclusive work environment. We hire people with exceptional talent and create an environment in which every individual can thrive professionally and personally.\nWHO YOU'LL WORK WITH\nYou'll join our Machine Learning and Data Scienceexperts within the AI, Insights & Solutionsteam. This team is part of Bain's digital capabilities practice, which includes experts in analytics, engineering, product management, and design. In this multidisciplinary environment, you'll leverage deep technical expertise with business acumen to help clients tackle their most transformative challenges. You'll work on integrated teams alongside our general consultants and clients to develop data-driven strategies and innovative solutions. Together, we create human-centric solutions that harness the power of data and artificial intelligence to drive competitive advantage for our clients. Our collaborative and supportive work environment fosters creativity and continuous learning, enabling us to consistently deliver exceptional results.\nWHERE YOU'LL FIT WITHIN THE TEAM\nAs a Machine Learning Engineer, you'll help drive innovation by integrating AI and data-driven solutions into strategy and execution. Whether launching new ventures, reimagining user experiences, or building tech-enabled products, you'll work at the intersection of analytics and impactturning bold strategies into breakthrough results.Bain offers comprehensive benefits and flexible policies that are designed to support you, so you can thrive personally and professionally.\nWHAT YOU'LL DO\nDesign, build, and deliver statistical/ML models and agentic AI/LLM solutions to solve high-impact client problems.\nArchitect and implement production-grade ML systems by building enterprise-grade services, applying MLOps and CI/CD for reliable deployment and monitoring, and ensuring high standards in engineering quality and documentation.\nPartner with general consulting teams and client stakeholders to translate business problems into ML solutions, prioritize work, and enable enterprisescale AI transformation.\nContinuously research emerging frameworks and stateoftheart AI (e.g., LLMs, agents, retrieval, post-training, etc.) and convert learnings into reusable frameworks, components, and accelerators used across industries and functions.\nShare knowledge and mentor others on best practices tools, and approaches in applied machine learning and AI engineering.\nContribute to internal R&D and learning initiatives to advance Bain's AI capabilities and foster continuous innovation between projects.\nABOUT YOU\nMust Have:\n3+ years of relevant experience or an advanced degree\nStrong theoretical and practical experience in machine learning\nProficiency in Python, with solid software engineering foundations including clean code practices, testing, version control, and CI/CD workflows.\nExperience with cloud platforms(e.g., AWS, GCP, Azure) and deploying ML/AI applications.\nComprehensive understanding of the ML lifecycle, from experimentation and model development to deployment.\nExperience productionizing and exposing ML models (e.g., using FastAPI, Flask, or similar frameworks) for seamless integration into applications and platforms.\nExcellent communicator and collaborator, able to align with technical and business stakeholders in a fast-paced, cross-functional environment.\nCurious and growth-oriented, passionate about exploring new tools, mentoring peers, and sharing best practices.\nAdaptable and self-driven, comfortable operating with autonomy, embracing feedback, and learning new skills to deliver client impact.\nLocation: New Delhi, Bengaluru, Mumbai (Hybrid)\nTravel is required. This position requires regional travel away from your home office/primary working location. Travel frequency and destinations will vary based on project needs.\nNice to Have:\nExperience with R&D or academic research\nInterest in publishing technical content and mentoring others",Login to check your skill match score,Permanent Job,"CI CD, Machine Learning, Gcp, MLops, Flask, FastAPI, Azure, Python, AWS",2026-02-04 01:04:54
Machine Learning Engineer,Tata Consultancy Services,3-5 Years,INR 6.75 - 13.2 LPA,"Kolkata, India","Role** Engineer\nRequired Technical Skill Set** Digital: Machine Learning\nDesired Experience Range** 3 to 5 years\nLocation of Requirement: Kolkata / Chennai.\nExpectations from the Role:\nDeliver high-quality, reliable outcomes aligned with project needs\nCollaborate with cross-functional teams and stakeholders\nMaintain accurate documentation, logs, and reports\nParticipate in requirement analysis and solution design\nProvide production support and troubleshoot issues\nAdhere to security, compliance, and delivery standards\nGood-to-Have:\nData Concepts & Data Modelling",Login to check your skill match score,Permanent Job,"Digital Machine Learning, Data Concepts, Data Modelling",2026-02-05 01:01:45
Machine Learning Engineer 3,Adobe,6-8 Years,,"Noida, India","Our Company\n\nChanging the world through digital experiences is what Adobe's all about. We give everyone-from emerging artists to global brands-everything they need to design and deliver exceptional digital experiences! We're passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.\n\nWe're on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!\nFirefly Enterprise group is building highly scalable and available APIs/workflow offerings for Adobe's Enterprise Customers.\nFirefly Enterprise Video API team is looking for a passionate Machine Learning Engineer to enable and accelerate the Video APIs powered by pioneering machine learning models. In this role, you'll collaborate closely with ML researchers, product engineers, and infrastructure teams to take ML models from experimentation to full-scale deployment, bringing groundbreaking AI experiences to our users\nKey Responsibilities\nLead the design, development, and deployment of production-grade ML models\nTranslate research and prototypes into scalable, reliable ML systems running across Adobe's platforms.\nCollaborate with product, research, and infrastructure teams to define technical requirements and deliver high-impact solutions.\nBuild and optimize pipelines for feature engineering, model training, and real-time inference using modern tools\nEnsure model scalability, reliability, and performance through continuous monitoring, evaluation, and iteration.\nImplement model testing, validation, and automated QA pipelines, ensuring reproducibility and compliance.\nContribute to MLOps practices including CI/CD, model versioning, and automated retraining workflows.\nStay ahead of advancements in ML/AI, bringing new techniques and innovations to Adobe's products.\nWhat you need to succeed\nBachelor's or Master's degree in Computer Science, Machine Learning, Data Science, or equivalent experience\n6+ years of professional experience building and deploying ML solutions at scale.\nStrong programming expertise in Python, with hands-on experience in PyTorch, TensorFlow, or similar frameworks\nDeep understanding of the end-to-end ML lifecycle - from data collection to deployment and monitoring\nStrong grasp of model optimization, inference efficiency, and production system integration.\nProven experience with cloud environments (AWS, Azure, or GCP) with containerized workflows (Docker, Kubernetes)\nProficient in data structures and algorithms\nExcellent problem-solving skills\nGood communication skills and the ability to collaborate effectively with multi-functional teams.\nAdobe is proud to be anemployer. We do not discriminate based on gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law.\nAdobe aims to make Adobe.com accessible to any and all users. If you have a disability or special need that requires accommodation to navigate our website or complete the application process, emailor call (408) 536-3015.",IT/Computers - Software,Permanent Job,"Tensorflow, Pytorch, Gcp, MLops, Docker, Azure, Python, Kubernetes, AWS",2026-02-06 00:26:48
Machine Learning Engineer III - Recommendation Systems,Glance,6-8 Years,,"Bengaluru, India","What you will be doing\nWe are looking for a Data Scientist who can operate at the intersection of classical machine learning, large-scale recommendation systems, and modern agentic AI systems.\nYou will design, build, and deploy intelligent systems that power Glance's personalized lock screen and live entertainment experiences. This role blends deep ML craftsmanship with forward-looking innovation in autonomous/agentic systems.\nYour responsibilities will include:\nClassical ML & Recommendation Systems\nDesign and develop large-scale recommendation systems using advanced ML, statistical modelling, ranking algorithms, and deep learning.\nBuild and operate machine learning models on diverse, high-volume data sources for personalization, prediction, and content understanding.\nDevelop rapid experimentation workflows to validate hypotheses and measure real-world business impact.\nOwn data preparation, model training, evaluation, and deployment pipelines in collaboration with engineering counterparts.\nMonitor ML model performance using statistical techniques; identify drifts, failure modes, and improvement opportunities.\nAgentic Systems & Next-Gen AI\nBuild and experiment with agentic AI systems that autonomously observe model performance, trigger experiments, tune hyperparameters, improve ranking policies, or orchestrate ML workflows with minimal human intervention.\nApply LLMs, embeddings, retrieval-augmented architectures, and multimodal generative models for semantic understanding, content classification, and user preference modelling.\nDesign intelligent agents that can automate repetitive decision-making taskse.g., candidate generation tuning, feature selection, or context-aware content curation.\nExplore reinforcement learning, contextual bandits, and self-improving systems to power next-generation personalization.\nCross-functional impact\nCollaborate with Designers, UX Researchers, Product Managers, and Software Engineers to integrate ML and GenAI-driven features into Glance's consumer experiences.\nContribute to Glance's ML/AI thought leadershipblogs, case studies, internal tech talks, and industry conferences.\nThrive in a multi-functional, highly collaborative team environment with engineering, product, business, and creative teams.\nPlus: Interface with stakeholders across Product, Business, Data, and Infrastructure to align ML initiatives with strategic priorities.\nWe are seeking candidates with deep expertise in ML, recommendation systems, and a strong appetite for building agentic AI systems.\nYou should have experience with:\nLarge-scale ML and recommendation systems (collaborative filtering, ranking models, content-based approaches, embeddings).\nClassical ML and deep learning techniques across NLP, sequence modelling, RL, clustering, and time series.\nExperience in deploying ML workflows/models in production system\nBig data processing (Spark, distributed data systems) and cloud computing.\nDesigning end-to-end ML solutionsfrom prototype to production.\nPlus: Building or experimenting with LLMs, generative models, and agentic AI workflows (e.g., autonomous evaluators, self-improving pipelines, automated experiment agents).\nQualifications\nBachelor's/master's in computer science, Statistics, Mathematics, Electrical Engineering, Operations Research, Economics, Analytics, or related fields. PhD is a plus.\n6+ years of industry experience in ML/Data Science, ideally in large-scale recommendation systems or personalization.\nExperience with LLMs, retrieval systems, generative models, or agentic/autonomous ML systems is highly desirable.\nExpertise with algorithms in NLP, Reinforcement Learning, Time Series, and Deep Learning, applied on real-world datasets.\nProficient in Python and comfortable with statistical tools (R, NumPy, SciPy, PyTorch/TensorFlow, etc.).\nStrong experience with the big data ecosystem (Spark, Hadoop) and cloud platforms (Azure, AWS, GCP/Vertex AI).\nComfortable working in cross-functional teams.\nFamiliarity with privacy-preserving ML and identity-less ecosystems (especially on iOS and Android).\nExcellent communication skills with the ability to simplify complex technical concepts.\nWe value curiosity, problem-solving ability, and a strong bias toward experimentation and production impact.\nOur team includes engineers, physicists, economists, mathematicians, and social scientistsa great data scientist can come from anywhere.",Login to check your skill match score,Permanent Job,"Sequence Modelling, Embeddings, R, Vertex AI, Classical ML, Large-scale ML, Big Data Processing, Ranking Models, reinforcement learning, Distributed Data Systems, Recommendation Systems, Content-based Approaches, collaborative filtering, Tensorflow, Cloud Computing, Numpy, Nlp, Pytorch, Python, AWS, Scipy, Clustering, Deep Learning, Gcp, Spark, Time Series, Azure",2026-02-07 00:57:05
Machine Learning Engineer 4,Adobe,7-9 Years,,"Noida, India","Our Company\n\nChanging the world through digital experiences is what Adobe's all about. We give everyone-from emerging artists to global brands-everything they need to design and deliver exceptional digital experiences! We're passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.\n\nWe're on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!\nOur Company\nChanging the world through digital experiences is what Adobe's all about. We give everyone-from emerging artists to global brands-everything they need to design and deliver exceptional digital experiences. We're passionate about empowering people to craft alluring and powerful images, videos, and apps, and transform how companies interact with customers across every screen.\nWe're on a mission to hire the very best and are committed to building exceptional employee experiences where everyone is respected and has access to equal opportunity.\nWe realise that new ideas can come from everywhere in the organisation, and we know the next big idea could be yours!\nRole:\nDevelop algorithms that use deep learning and traditional methods in NLP & computer vision, combined with traditional large complex solutions/codebases.\nBuild experiments, algorithms and prototypes that not only yield high accuracy but are also crafted and engineered to scale.\nCollaborate across multiple research and engineering subject areas, making the trade-offs required to rapidly deliver solutions for complex problems.\nTo be successful in this role, we need someone who has:\nB.Tech in Computer Science. MS/PhD preferred.\n7+ years of Industry experience.\nAbility to write efficient, clean, and reusable code in Python and C++.\nStrong fundamentals in Data Structures and sound knowledge of Algorithms.\nExposure to Document content analysis and/or structure recognition work is preferred.\nExperience working and shipping products/services in Machine Learning, Image processing, Vision and/or NLP is preferred.\nExposure in building prototypes from scratch and writing maintainable code inside large existing codebases.\nStrong software development skills that encourage code reuse among engineers and researchers.\nWhy Adobe\nAt Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on . You will also be surrounded by colleagues who are committed to helping each other grow through our unique approach where ongoing feedback flows freely.\nIf you're looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the and explore the meaningful we offer.\nAdobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, or veteran status.\nAdobe is proud to be anemployer. We do not discriminate based on gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law.\nAdobe aims to make Adobe.com accessible to any and all users. If you have a disability or special need that requires accommodation to navigate our website or complete the application process, emailor call (408) 536-3015.",IT/Computers - Software,Permanent Job,"Nlp, Algorithms, Machine Learning, Image Processing, Data Structures, Python, Deep Learning, Computer Vision",2026-02-08 00:19:14
Machine Learning Engineer 3,Adobe,6-8 Years,,"Noida, India","Our Company\n\nChanging the world through digital experiences is what Adobe's all about. We give everyonefrom emerging artists to global brandseverything they need to design and deliver exceptional digital experiences! We're passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.\n\nWe're on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!\n\nFirefly Enterprise group is building highly scalable and available APIs/workflow offerings for Adobe's Enterprise Customers.\n\nFirefly Enterprise Video API team is looking for a passionate Machine Learning Engineer to enable and accelerate the Video APIs powered by pioneering machine learning models. In this role, you'll collaborate closely with ML researchers, product engineers, and infrastructure teams to take ML models from experimentation to full-scale deployment, bringing groundbreaking AI experiences to our users\n\nKey Responsibilities\n\nLead the design, development, and deployment of production-grade ML models\nTranslate research and prototypes into scalable, reliable ML systems running across Adobe's platforms.\nCollaborate with product, research, and infrastructure teams to define technical requirements and deliver high-impact solutions.\nBuild and optimize pipelines for feature engineering, model training, and real-time inference using modern tools\nEnsure model scalability, reliability, and performance through continuous monitoring, evaluation, and iteration.\nImplement model testing, validation, and automated QA pipelines, ensuring reproducibility and compliance.\nContribute to MLOps practices including CI/CD, model versioning, and automated retraining workflows.\nStay ahead of advancements in ML/AI, bringing new techniques and innovations to Adobe's products.\n\nWhat You Need To Succeed\n\nBachelor's or Master's degree in Computer Science, Machine Learning, Data Science, or equivalent experience\n6+ years of professional experience building and deploying ML solutions at scale.\nStrong programming expertise in Python, with hands-on experience in PyTorch, TensorFlow, or similar frameworks\nDeep understanding of the end-to-end ML lifecycle - from data collection to deployment and monitoring\nStrong grasp of model optimization, inference efficiency, and production system integration.\nProven experience with cloud environments (AWS, Azure, or GCP) with containerized workflows (Docker, Kubernetes)\nProficient in data structures and algorithms\nExcellent problem-solving skills\nGood communication skills and the ability to collaborate effectively with multi-functional teams.\n\nAdobe is proud to be an Equal Employment Opportunity employer. We do not discriminate based on gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law. Learn more.\n\nAdobe aims to make Adobe.com accessible to any and all users. If you have a disability or special need that requires accommodation to navigate our website or complete the application process, email [HIDDEN TEXT] or call (408) 536-3015.",Login to check your skill match score,Permanent Job,"Tensorflow, Pytorch, Gcp, Docker, Azure, Python, Kubernetes, AWS",2026-02-10 00:56:11
Machine Learning Engineer,airtel,2-4 Years,,"Gurugram, Gurugram, India","Machine Learning Engineer (A2)\nExperience: 24 Years\nLocation: Gurugram\nRole Summary\nWe are looking for a Machine Learning Engineer with 24 years of experience to help\nscale our search and recommendation infrastructure. This role focuses on the end-to\nend lifecycle of ML products: from building large-scale data pipelines to deploying high\navailability models in production.\nYou will be responsible for building robust PySpark ETLs, developing PyTorch-based\nmodels, and managing Vector Databases to power real-time discovery. While the core\napplications are traditional search and recommendations, you will also be responsible\nfor fine-tuning LLMs/SLMs for specific use cases.\nKey Responsibilities\nArchitect and maintain scalable ETL pipelines using PySpark to process large\ndatasets for feature engineering and model training.\nBuild and optimize production-grade models using PyTorch.\nImplement and optimize Vector Databases for high-dimensional similarity\nsearch and retrieval.\nFine-tune LLMs/SLMs for specific search and recommendation tasks, such as\nsemantic query understanding.\nDeploy models into production environments as real-time services using\ninference frameworks like Triton Inference Server, BentoML, or TensorFlow\nServing.\nDeploy models into production environments as real-time services, ensuring\nadherence to strict SLAs regarding latency and throughput.\nImplement robust monitoring and logging to track model performance, data\ndrift, and system health in a live environment.\nTechnical Requirements\nExpert-level proficiency in Python and SQL.\nProven experience with PySpark and distributed computing.\nStrong hands-on experience building and optimizing production-grade models\nusing PyTorch.\nPractical knowledge of Vector Databases and embedding-based retrieval\ntechniques.\nExperience fine-tuning open-source LLMs/SLMs for specialized downstream\ntasks.\nProficiency with core scientific libraries including NumPy, SciPy, and Matplotlib,\nPandas, Scikit-learn, XGBoost/LightGBM, and HuggingFace Transformer\nFamiliarity with experiment tracking and model versioning tools like MLflow.\nExperience with Docker, Kubernetes, and building high-performance APIs.\nProfessional Qualifications\n24 years of experience as an ML Engineer or Data Scientist in a production\nfocused environment.\nDeep understanding of the trade-offs between model complexity and real-time\ninference latency.\nAbility to own a project from the data-collection phase through to production\ndeployment and maintenance.",Login to check your skill match score,Permanent Job,"Triton Inference Server, HuggingFace Transformer, LLMs, SLMs, LightGBM, Scikit-learn, MLflow, Vector Databases, BentoML, Matplotlib, Scipy, Pyspark, Sql, Numpy, Pandas, Pytorch, Docker, XGBoost, Python, Kubernetes",2026-02-11 23:17:52
Machine Learning Engineer,bluCursor Infotech Pvt Ltd,2-4 Years,,"Indore, India","Responsibilities:\nDevelop Python applications and software solutions based on business requirements and technical specifications, with a focus on integrating AI/ML capabilities.\nWrite well-designed, efficient, and reusable code adhering to best practices and coding standards.\nParticipate in code reviews to ensure adherence to coding standards, maintainability, and scalability.\nDebug and troubleshoot issues in existing software applications, providing timely resolutions.\nOptimize application performance and ensure scalability by implementing efficient algorithms and data structures, especially for AI/ML models.\nIntegrate Python applications with databases, APIs, and other third-party services as required, including data pipelines for AI/ML processes.\nStay updated with the latest industry trends, tools, and technologies related to Python development and AI/ML applications.\nContinuously improve software development processes and practices to enhance productivity and quality.\nCollaborate with cross-functional teams, including product managers, designers, and quality assurance engineers, to ensure timely delivery of high-quality software products.\nContinuously discover, evaluate, and implement new technologies.\nTest products in controlled, real situations before going live, ensuring AI/ML functionalities perform as expected.\nDesign, initiate, and handle technical designs and complex application features, integrating AI/ML components.\nDesign databases that meet all requirements for data entry and reporting, maintaining integrity and quality, and planning for future needs.\nUnderstand client requirements and functional specifications, translating them into technical solutions.\nRequirements:\nBachelor's degree in Technology (B.Tech/BE) in CS/TI/EC or a related field, or MCA.\nMinimum of 2 years of experience as Python/ML Engineer.\nStrong programming skills, with a focus on Python.\nProficiency in Python, including a solid understanding of its core principles and libraries.\nExperience in developing and maintaining Python applications using frameworks such as Django, Flask, or Pyramid.\nFamiliarity with front-end technologies like HTML, CSS, and JavaScript is desirable.\nKnowledge of relational databases such as MySQL, PostgreSQL, or Oracle.\nProficiency in software engineering tools and methodologies.\nExperience or interest in AI/ML technologies, including frameworks such as TensorFlow, PyTorch, or scikit-learn.\nStrong verbal and written communication skills.",Login to check your skill match score,Permanent Job,"scikit-learn, CSS, PostgreSQL, AI ML, HTML, Tensorflow, Pyramid, Django, Javascript, Pytorch, MySQL, Flask, Oracle, Python",2026-02-14 04:22:01
Senior Consultant - Machine Learning Engineering,Principal Global Services,6-8 Years,,"Hyderabad, India","Responsibilities\n\nAbout the Role\n\nWe are looking for a Senior Consultant Machine Learning Engineering to join our vibrant Information Technology group at Principal. This is a fantastic opportunity to work in a role that blends innovative technology with top industry practices. As a key member of our team, you will significantly influence the success of our machine learning initiatives. You will help ensure smooth, highquality deployment and enable us to stay competitive in the market.\n\nJoin us in Hyderabad, Telangana, India, and be part of a team committed to using machine learning to deliver exceptional outcomes!\n\nResponsibilities\n\nData Acquisition\n\nCollaborate with the Data Engineering team to build infrastructure supporting data collection and ETL operations.\nAutomate ETL pipelines and maintain Data Engineering codebases.\nDevelop tools for analytics and data science teams to strengthen products and uphold our reputation as an innovative industry leader.\n\nModel Orchestration & Deployment\n\nBuild systems that manage, organize, and support ML code.\nWork with the Data Science team to embed AI/ML components through orchestration services.\nCreate CI/CD pipelines connecting data services and ML services to enable ML Ops/LLM Ops.\nImplement ML toolchains and scalable data platforms to advance ML solutions into production.\n\nGovernance & Operational Support\n\nImprove delivery agility by automating model development, validation, deployment, and monitoring.\nTrack performance and quality indicators of production ML models.\nProvide guidance for managing production models and support the resolution of productionrelated issues.\n\nQualifications\n\nQualifications\n\nWe are looking for candidates who meet the following criteria:\n\nBachelor's Degree in Computer Science/Engineering, Informatics, or a related technical field\n68 years of experience orchestrating machine learning services using tools like Kubernetes or Kubeflow\nHands-on experience automating data ingestion, building data pipelines, and deploying machine learning models\nProficiency with ML frameworks (Keras, PyTorch, PySpark) and libraries (scikitlearn)\nExperience with big data and cloud technologies (Azure/AWS Redshift, RDS, S3, Glue, Athena, EMR, Spark, Hive)\nStrong scripting skills (Python, R, shell scripting) with familiarity in Java, C++, or Scala\nCloud computing proficiency (AWS and Azure preferred)\nWorking knowledge of GenAI is a must for this role\n\nLeadership Expectations\n\nAs a Senior Consultant, you will lead a team focused on LLM Ops, ML Ops/LLM Ops, CI/CD requirements, orchestration and deployment, and governance and operational support. You will apply your advanced expertise in analytics, consulting, and project management to mentor and evaluate junior professionals, independently handling complex and challenging problem statements.",Login to check your skill match score,Permanent Job,"GenAI, Data Ingestion, Data Pipelines, ML Frameworks, R, Kubeflow, Machine Learning Engineering, Glue, Athena, S3, Pyspark, Pytorch, Python, AWS, Java, RDS, Scala, Shell Scripting, Emr, Redshift, Cloud Technologies, Hive, Spark, Keras, Azure, Kubernetes",2026-02-15 01:01:26
