title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Machine Learning Engineer 2,Adobe,2-4 Years,,"Noida, India","Our Company\n\nChanging the world through digital experiences is what Adobe's all about. We give everyone-from emerging artists to global brands-everything they need to design and deliver exceptional digital experiences! We're passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.\n\nWe're on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!\nJob Description\nThe development engineer will be part of a team working on the development of the Illustrator product in our creative suite of products. They will be responsible for the development of new features and maintenance of existing features and will be responsible for all phases of development, from early specs and definition to release. They are expected to be hands-on problem solvers and well conversant in analyzing, architecting,, and implementing high-quality software.\nRequirements\nB.Tech. / M.Tech. in Computer Science from a premiere institute.\nShould have excellent knowledge in the the fundamentals of machine learning and artificial intelligence.\nShould have hands on experience through ML lifecycle from EDA to model deployment.\nShould have hands on experience data analysis tools like Jupyter, and packages like Numpy, Matplotlib etc.\nShould be hands-on in writing code that is reliable, maintainable, secure, performance optimized, multi-platform and world-ready\nFamiliarity with state-of-art deep learning frameworks, such as Tensorflow, PyTorch, Keras, Caffe, Torch.\nStrong programming skills in C/C++ and Python.\nHands-on experience with data synthesis and processing for the purpose of training a model.\nRelevant work experience in the fields of computer vision and graphics, etc.\nExperience: 2-4 Years in ML\nAdobe is proud to be anemployer. We do not discriminate based on gender, race or color, ethnicity or national origin, age, disability, religion, sexual orientation, gender identity or expression, veteran status, or any other applicable characteristics protected by law.\nAdobe aims to make Adobe.com accessible to any and all users. If you have a disability or special need that requires accommodation to navigate our website or complete the application process, emailor call (408) 536-3015.",IT/Computers - Software,Permanent Job,"Deep Learning Frameworks, Data Analysis Tools, Caffe, Jupyter, Torch, Matplotlib, Keras, C, Numpy, Machine Learning, Pytorch, Artificial Intelligence, Tensorflow, Python",2025-09-01 03:40:46
Software Engineer AI/ML,Awake Security,3-5 Years,,Bengaluru,"Develop and maintain internal conversational AI/chatbot agents for configuration, automation, and information retrieval\nBuild scalable Retrieval-Augmented Generation (RAG) applications to organize and surface organizational knowledge\nCreate LLM-integrated solutions to reduce manual effort and enhance decision-making across teams\nDesign and implement robust, reliable data pipelines from diverse sources including web content, Confluence, Box, GitLab, and more\nCollaborate with engineering, IT, product, and documentation teams to identify high-value automation opportunities\nContinuously improve internal developer and operational experiences using AI-powered tooling\nMust-Have Skills:\nStrong programming skills in Python; solid understanding of core computer science concepts and algorithms\nExperience with API integrations and building/maintaining production-grade date",Information Technology,Permanent Job,"Web Content, Box, Python, Api, Confluence, Gitlab",2025-09-02 04:56:42
Big Data Engineer,Coders Brain,7-8 Years,,Bengaluru,"Roles and Responsibilities:\nDevelop scalable infrastructure and platform to collect, analyze and process large amounts of structured and unstructured data with real-time data interpretation.\nWork closely across an array of various teams and organizations in the company (including partners, customers)\nBasic Qualifications:\nBachelor's degree in Engineering in Computer Science/Electronics & Telecommunication.Minimum of 2 year of Big Data experience\nPreferred Qualifications:\n5+ years of software development experience using multiple computer languages.\nExperience building large scale distributed data processing systems/applications or large-scale internet systems (cloud computing)\nStrong foundational knowledge and experience with distributed systems and computing systems in general.\nHands-on engineering skills.\nShould be able to develop big data solution and how that big data solution can be delivered using big data technology such as Hadoop/HDFS, MapReduce, Hive, AWS EMR, MongoDB, Airflow, Oozie,, Yarn, Ambari, ZooKeeper; Sqoop, BIRT or any other big data frameworks(with full life cycle of Hadoop Solution)\nHands-on experience with Hadoop applications (e.g. administration, configuration management, monitoring, debugging, and performance tuning).\nFirm understanding of major programming/scripting languages like Java, Linux, Ruby, Kafka, Camunda,Phyton and/or R, Shell script.\nShould be able to build a big data environment on premises or in thecloudBroad understanding and experience of real-time analytics, NoSQL data stores, data modeling and data management, analytical tools, languages, or libraries (e.g. SAS, SPSS, R, Mahout).\nExperience with deploying container based applications using tools such as DockerExperience developing API centric solutions (REST API)",Information Technology,Permanent Job,"platform development, Data Analysis, Data Interpretation, Cloud Computing, Distributed Systems, Big Data Hadoop, Aws Services",2025-09-02 04:56:44
Big Data Engineer,Coders Brain,7-8 Years,,Bengaluru,"Roles and Responsibilities:\nDevelop scalable infrastructure and platform to collect, analyze and process large amounts of structured and unstructured data with real-time data interpretation.\nWork closely across an array of various teams and organizations in the company (including partners, customers)\nBasic Qualifications:\nBachelor's degree in Engineering in Computer Science/Electronics & Telecommunication.Minimum of 2 year of Big Data experience\nPreferred Qualifications:\n5+ years of software development experience using multiple computer languages.\nExperience building large scale distributed data processing systems/applications or large-scale internet systems (cloud computing)\nStrong foundational knowledge and experience with distributed systems and computing systems in general.\nHands-on engineering skills.\nShould be able to develop big data solution and how that big data solution can be delivered using big data technology such as Hadoop/HDFS, MapReduce, Hive, AWS EMR, MongoDB, Airflow, Oozie,, Yarn, Ambari, ZooKeeper; Sqoop, BIRT or any other big data frameworks(with full life cycle of Hadoop Solution)\nHands-on experience with Hadoop applications (e.g. administration, configuration management, monitoring, debugging, and performance tuning).\nFirm understanding of major programming/scripting languages like Java, Linux, Ruby, Kafka, Camunda,Phyton and/or R, Shell script.\nShould be able to build a big data environment on premises or in thecloudBroad understanding and experience of real-time analytics, NoSQL data stores, data modeling and data management, analytical tools, languages, or libraries (e.g. SAS, SPSS, R, Mahout).\nExperience with deploying container based applications using tools such as DockerExperience developing API centric solutions (REST API)",Information Technology,Permanent Job,"platform development, Data Analysis, Data Interpretation, Cloud Computing, Distributed Systems, Big Data Hadoop, Aws Services",2025-09-02 04:56:44
Data Scientist,Awake Security,5-10 Years,,Pune,"Work with the Cognitive WiFi team to research and develop techniques for anomaly detection, root cause analysis and auto remediation.\nDevelop ML models and measure their effectiveness across all of Arista s customers.\nDesign, develop, and fine-tune Large Language Models (LLMs) for various applications such as natural language understanding, generation, summarization, and question-answering.\nWork on extracting and analyzing data from a wide variety of Wi-Fi networks.\nDevelop proof of concepts and ship new features in Arista s CloudVision Wi-Fi solution.\nPossibly share the findings with a larger community through talks and blog posts.\nBachelor s degree in computer science or a related field.\nMinimum 5 years of experience in Data Science, Machine Learning and AI technologies.\nKnowledge of Python or R and SQL.\nExtensive experience with Large Lan",Information Technology,Permanent Job,"R, Large Lan, AI technologies, Python, Sql, Data Scientist",2025-09-02 04:56:46
Software Engineer,Awake Security,3-8 Years,,Chennai,"Strong industry experience of 3+ years\nExtensive background in algorithms and strong software architecture skills\nFluency in C/C++ programming\nHands-on experience with designs and implementations in a strong product-engineering environment.\nStrong software debugging skills especially in embedded systems.\nExperience with software development for the forwarding ASICs, FPGAs, Network Processors etc\nExperience with hardware abstraction layer",Information Technology,Permanent Job,"ASICs, FPGAs, network processors, C, C++ Programming",2025-09-02 04:56:47
Software Engineer,Awake Security,5-10 Years,,Pune,"Strong industry experience of 3+ years\nExtensive background in algorithms and strong software architecture skills\nFluency in C/C++ programming\nHands-on experience with designs and implementations in a strong product-engineering environment.\nStrong software debugging skills especially in embedded systems.\nExperience with software development for the forwarding ASICs, FPGAs, Network Processors etc\nExperience with hardware abstraction layer",Information Technology,Permanent Job,"ASICs, FPGAs, network processors, C, C++ Programming",2025-09-02 04:56:49
Software Test Engineer - AI Data Center Networking,Awake Security,2-5 Years,,Chennai,"Customer-focused testing and End-to-End ownership\nUnderstand feature deployment/use cases from customer-facing teams. Write test plans, and design complex network topologies to validate Arista features and products for functionality, performance, stability, and scalability.\nRoot Cause Analysis and Improving test coverage\nIdentify defects and validate their resolution. Conduct in-depth root cause analysis and proactively identify test coverage gaps. Take initiatives to enhance the efficiency and robustness of automated tests.\nAssist in escalation reproduction\nCollaborate with our customer support and engineering teams to reproduce and debug escalated customer issues in a lab environment.\nCollaboration with Cross-Functional Teams\nWork closely with development, test and customer facing teams to analyse test coverage gaps and improve testing coverage and efficiency in complex network deployments.\nAutomation and tool development\nBuild automation tools to improve testing efficiency, including creating scripts and test suites for AI Data Center features.\nDriving Innovation Through Mentorship\nLead and mentor the team on testing emerging technologies on AI networking, nurturing innovation and growth within the test organisation.\nExperience and Education: BE/B-Tech/ME/M-Tech in CS/CE/ECE with 3+ years of relevant Networking industry experience.\nStrong knowledge in one or more of the following areas: Ethernet, RSTP/ MSTP, VLANs, IP Routing, TCP/IP, OSPF, IS-IS,",Information Technology,Permanent Job,"Ethernet, Rstp, MSTP, Vlans, Ip Routing",2025-09-02 04:56:50
Software Test Engineer - AI Data Center Networking,Awake Security,2-5 Years,,Bengaluru,"Customer-focused testing and End-to-End ownership\nUnderstand feature deployment/use cases from customer-facing teams. Write test plans, and design complex network topologies to validate Arista features and products for functionality, performance, stability, and scalability.\nRoot Cause Analysis and Improving test coverage\nIdentify defects and validate their resolution. Conduct in-depth root cause analysis and proactively identify test coverage gaps. Take initiatives to enhance the efficiency and robustness of automated tests.\nAssist in escalation reproduction\nCollaborate with our customer support and engineering teams to reproduce and debug escalated customer issues in a lab environment.\nCollaboration with Cross-Functional Teams\nWork closely with development, test and customer facing teams to analyse test coverage gaps and improve testing coverage and efficiency in complex network deployments.\nAutomation and tool development\nBuild automation tools to improve testing efficiency, including creating scripts and test suites for AI Data Center features.\nDriving Innovation Through Mentorship\nLead and mentor the team on testing emerging technologies on AI networking, nurturing innovation and growth within the test organisation.\nExperience and Education: BE/B-Tech/ME/M-Tech in CS/CE/ECE with 3+ years of relevant Networking industry experience.\nStrong knowledge in one or more of the following areas: Ethernet, RSTP/ MSTP, VLANs, IP Routing, TCP/IP, OSPF, IS-IS,",Information Technology,Permanent Job,"Ethernet, Rstp, MSTP, Vlans, Ip Routing",2025-09-02 04:56:51
Data Engineer,Launch IT Consulting India Private Limited,8-15 Years,INR 25.5 - 34.5 LPA,Hyderabad,"Senior Data Engineer\nDescription:\nBe a part of our success story. Launch offers talented and motivated people the opportunity to do the best work of their lives in a dynamic and growing company. Through competitive salaries, outstanding benefits, internal advancement opportunities, and recognized community involvement, you will have the chance to create a career you can be proud of. Your new trajectory starts here at Launch.\nRole Overview: We are seeking an experienced Senior Data Engineer for one of our internal projects.\nRole: Senior Data Engineer\nYears of experience: 8+ Years\nJob Responsibilities: Design and implement GCP-native data pipelines using services such as BigQuery, Dataflow, and Pub/Sub. Leverage Cloud Composer for orchestration and automate workflows across GCP services.\nUnderstanding of the data architecture - from data ingestion at the source, through transformation and storage, to final consumption by analytics, reporting, or machine learning systems.\nDesign and implement data pipelines and ETL/ELT pipelines to move and transform data from various sources (APIs, databases, logs, IoT, files)\nEnsure ETL processes are efficient, scalable, and optimized for performance\nImplement measures to ensure accuracy, integrity, and consistency of data throughout the ETL process\nDesign and optimize data models for structured and unstructured data\nImplement and manage scalable cloud data lakes and warehouses\nCollaborate with cross-functional teams to understand data requirements and deliver solutions\nTroubleshoot and resolve performance and reliability issues across the data platform\nInvolved in automating workflows using CI/CD (e.g., GitHub Actions, Jenkins).\nMandatory Skills: Extensive experience with Google Cloud Platform (GCP) services including BigQuery, Dataflow, Pub/Sub, Cloud Composer, Vertex AI, Cloud Storage, Cloud Functions. Ability to design and implement GCP-native data engineering solutions.\n5+ years for Data Modeling and ETL Development Experience\nExperience with cloud data warehouse such as BigQuery\nStrong SQL skills experience and experience with one or more programming languages (Python, Java, Scala)\nExperience with big data technologies (Hadoop, Spark, Kafka)\nHands-on knowledge of GCP cloud platform\nExperience with CI/CD pipelines and DevOps practices\nFamiliarity with data modeling, warehousing, and governance principles\nPreferred Skills: Hands-on experience with GCP-native tools and services for data engineering and orchestration.\nCertifications in GCP or cloud data engineering\nFamiliarity with tools like Looker and dbt",Login to check your skill match score,Permanent Job,"Data Enigneer, Gcp, Sql",2025-09-02 04:56:52
