title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Scientist,Infosys Limited,7-9 Years,,"Bengaluru, India","Job Description:\nWe are seeking a highly motivated and experienced Senior Data Scientist with a proven track record of success in conducting in depth data analysis developing machine learning models and delivering actionable insights to drive business decisions\nThe ideal candidate will have a deep understanding of statistics machine learning algorithms and data science best practices\nKey Responsibilities:\nMaster s degree in Computer Science Statistics Mathematics or a related field\n7 years of experience in data science and machine learning with a strong focus on model development and deployment\nExpert level knowledge of statistics including probability theory hypothesis testing and statistical inference\nIn depth knowledge of machine learning algorithms including linear regression logistic regression decision trees\nTechnical Requirements:\nExperience with Natural Language Processing NLP and Computer Vision CV techniques\nKnowledge of DevOps methodologies and practices for continuous integration continuous delivery CI CD\nExperience with data warehousing and data lakes solutions like BigQuery or Snowflake\nFamiliarity with real time data processing and streaming analytics\nPassion for learning and staying at the forefront of data science and machine learning advancements\nAdditional Responsibilities:\nGood knowledge on software configuration management systems\nStrong business acumen strategy and cross industry thought leadership\nAwareness of latest technologies and Industry trends\nLogical thinking and problem solving skills along with an ability to collaborate\nTwo or three industry domain knowledge\nUnderstanding of the financial processes for various types of projects and the various pricing models available\nClient Interfacing skills\nKnowledge of SDLC and agile methodologies\nProject and Team management\nPreferred Skills:\nTechnology->Analytics - Techniques->Cluster Analysis,Technology->Analytics - Techniques->Decision Trees,Technology->Analytics - Techniques->Linear Regression,Technology->Machine Learning->Python",IT/Computers - Software,Permanent Job,"Statistics, snowflake, Streaming Analytics, Data Lakes, Devops, Sdlc, BigQuery, Python, Data Warehousing, Agile Methodologies, Software Configuration Management, Machine Learning",2026-01-04 01:33:35
Data Scientist,Infosys Limited,7-9 Years,,"Bengaluru, India","Job Description:\nWe are seeking a highly motivated and experienced Senior Data Scientist with a proven track record of success in conducting in depth data analysis developing machine learning models and delivering actionable insights to drive business decisions\nThe ideal candidate will have a deep understanding of statistics machine learning algorithms and data science best practices\nKey Responsibilities:\nMaster s degree in Computer Science Statistics Mathematics or a related field\n7 years of experience in data science and machine learning with a strong focus on model development and deployment\nExpert level knowledge of statistics including probability theory hypothesis testing and statistical inference\nIn depth knowledge of machine learning algorithms including linear regression logistic regression decision trees\nTechnical Requirements:\nExperience with Natural Language Processing NLP and Computer Vision CV techniques\nKnowledge of DevOps methodologies and practices for continuous integration continuous delivery CI CD\nExperience with data warehousing and data lakes solutions like BigQuery or Snowflake\nFamiliarity with real time data processing and streaming analytics\nPassion for learning and staying at the forefront of data science and machine learning advancements\nAdditional Responsibilities:\nGood knowledge on software configuration management systems\nStrong business acumen strategy and cross industry thought leadership\nAwareness of latest technologies and Industry trends\nLogical thinking and problem solving skills along with an ability to collaborate\nTwo or three industry domain knowledge\nUnderstanding of the financial processes for various types of projects and the various pricing models available\nClient Interfacing skills\nKnowledge of SDLC and agile methodologies\nProject and Team management\nPreferred Skills:\nTechnology->Analytics - Techniques->Cluster Analysis,Technology->Analytics - Techniques->Decision Trees,Technology->Analytics - Techniques->Linear Regression,Technology->Machine Learning->Python",IT/Computers - Software,Permanent Job,"Statistics, snowflake, Streaming Analytics, Data Lakes, Devops, Sdlc, BigQuery, Python, Data Warehousing, Agile Methodologies, Software Configuration Management, Machine Learning",2026-01-04 01:33:36
Data Scientist,Infosys Limited,7-9 Years,,"Bengaluru, India","Job Description:\nWe are seeking a highly motivated and experienced Senior Data Scientist with a proven track record of success in conducting in depth data analysis developing machine learning models and delivering actionable insights to drive business decisions\nThe ideal candidate will have a deep understanding of statistics machine learning algorithms and data science best practices\nKey Responsibilities:\nMaster s degree in Computer Science Statistics Mathematics or a related field\n7 years of experience in data science and machine learning with a strong focus on model development and deployment\nExpert level knowledge of statistics including probability theory hypothesis testing and statistical inference\nIn depth knowledge of machine learning algorithms including linear regression logistic regression decision trees\nTechnical Requirements:\nExperience with Natural Language Processing NLP and Computer Vision CV techniques\nKnowledge of DevOps methodologies and practices for continuous integration continuous delivery CI CD\nExperience with data warehousing and data lakes solutions like BigQuery or Snowflake\nFamiliarity with real time data processing and streaming analytics\nPassion for learning and staying at the forefront of data science and machine learning advancements\nAdditional Responsibilities:\nGood knowledge on software configuration management systems\nStrong business acumen strategy and cross industry thought leadership\nAwareness of latest technologies and Industry trends\nLogical thinking and problem solving skills along with an ability to collaborate\nTwo or three industry domain knowledge\nUnderstanding of the financial processes for various types of projects and the various pricing models available\nClient Interfacing skills\nKnowledge of SDLC and agile methodologies\nProject and Team management\nPreferred Skills:\nTechnology->Analytics - Techniques->Cluster Analysis,Technology->Analytics - Techniques->Decision Trees,Technology->Analytics - Techniques->Linear Regression,Technology->Machine Learning->Python",IT/Computers - Software,Permanent Job,"Statistics, snowflake, Streaming Analytics, Data Lakes, Devops, Sdlc, BigQuery, Python, Data Warehousing, Agile Methodologies, Software Configuration Management, Machine Learning",2026-01-04 01:33:37
Senior Data Scientist,Microsoft,5-7 Years,,"Hyderabad, India","Overview\n\nCloud migration is one of the most critical steps in modernizing enterprise Information Technology (IT), and Azure Migrate is at the forefront of enabling this transformation. Our team is innovating with Artificial Intelligence (AI) to reimagine how migrations are planned, executed, and optimizedbringing intelligence, adaptability, and precision to every customer journey. You'll be part of a dynamic engineering team that blends deep platform expertise with cutting-edge AI capabilities to simplify complex migration scenarios and deliver seamless cloud adoption experiences.\n\nAs a Data Scientist in Azure Migrate, you will develop intelligent models and data-driven capabilities that guide customers through their cloud migration journey with precision and confidence. You'll work on designing predictive systems, uncovering actionable insights from large-scale telemetry, and building adaptive experiences that improve migration outcomes. Azure Migrate is a cornerstone of Azure's growth strategyempowering customers to move critical workloads to the cloud and driving long-term platform adoption. Your work will directly influence customer success, shape product direction, and contribute to one of Microsoft's most impactful cloud services. Flexible work options are available, including partial work-from-home arrangements.\n\nMicrosoft's mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.\n\nResponsibilities\n\nYou will understand where to acquire the data necessary for your project plan and use querying, visualization, and reporting techniques to describe that data. You'll also explore data for key attributes and collaborate with others to perform data science experiments using established methodologies.\nYou will understand modeling techniques, select the correct tool and approach to complete objectives, and evaluate the output for statistical and business significance. You'll also analyze model performance and incorporate customer feedback into its evaluation.\nYou will understand the current state of the industry, including current trends, so that you can contribute to thought leadership best practices. You'll also write efficient code for a specific feature, and develop a working expertise of proper debugging techniques.\nYou will understand each customer's business goals and learn best practices for identifying growth opportunities. You'll also examine projects through a customer-oriented focus, and manage customer expectations regarding project progress.\n\nQualifications\n\nRequired Qualifications:\n\nDoctorate in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 1+ year(s) data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR Master's Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 3+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR Bachelor's Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 5+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR equivalent experience.\n1+ year(s) customer-facing, project-delivery experience, professional services, and/or consulting experience.\nOther Requirements\n\nAbility to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings:\nMicrosoft Cloud Background Check: This position will be required to pass the Microsoft Cloud Background Check upon hire/transfer and every two years thereafter.\nPreferred Qualifications\n\nDoctorate in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 1+ year(s) data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR Master's Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 3+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR Bachelor's Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science,\nOR related field AND 5+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results)\nOR equivalent experience.\nBenefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.\n\n#azmigrate #azurecorejobs\n\nThis position will be open for a minimum of 5 days, with applications accepted on an ongoing basis until the position is filled.\n\nMicrosoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance with religious accommodations and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Login to check your skill match score,Permanent Job,"Visualization, Debugging Techniques, Querying, Reporting, Statistical Techniques, Modeling Techniques, Data Science",2026-01-04 01:33:38
Lead Data Scientist,Infosys Limited,10-12 Years,,"Delhi, India","Job Description:\nShould mandatorily have a total of 10 years of experience with at least 6 years of experience in advanced analytics and in developing models using advanced analytical tools\nShall have worked in Python for at least 2 years\nKnowledge of Python R and other open source analytical tools is highly desirable\nThe resource should have a very strong experience in data analytics and data handling and experienced in statistical programming on latest IT tools of data analysis\nKey Responsibilities:\nROLE AND RESPONSIBILITIES\nAs a Lead Data Scientist lead the engagement efforts at different stages from problem definition to diagnosis to solution design development deployment in large government implementation programs\nCreate detailed design and architecture and process artifacts implement the solution and the deployment plan\nConnect with senior client business and IT stakeholders demonstrating thought leadership in domain process and technology\nContribute to Unit and Organizational initiatives and COEs\nREQUIRED SKILLS AND EXPERIENCE\nStrong hands on and in depth knowledge of Data Analytics module\nStrong understanding of the Data Warehousing Business Intelligence AI solutions good understanding of airlines industry\nThorough understanding of Agile methodology\nGood understanding of business processes in the airlines domain or with government organizations\nExperience in leading and driving Business process workshops and Fit GAP analysis\nShould have working experience in a highly regulated environment\nShould be aware of release governance processes and have experience in working on any incident management tool\nPreferred Skills:\nTechnology->Machine Learning->Accord,Technology->Machine Learning->Python,Technology->Analytics - Packages->Python - Big Data",IT/Computers - Software,Permanent Job,"advanced analytical tools, R, Business Intelligence, statistical programming, AI solutions, Data Analytics, Agile Methodology, Data Warehousing, Python",2026-01-04 01:33:39
Lead Consultant Data Scientist.,Genpact,Fresher,,Kolkata,"Inviting applications for the role of Principal Consultnt-Assistant Manager - Data Scientist.\nIn this role, The Data Scientist will apply advanced analytics, machine learning, and statistical modeling to generate actionable insights and solve complex business problems. The role involves data collection, cleaning, exploratory analysis, feature engineering, model development, and integration of AI/ML solutions into dashboards and applications. The Data Scientist collaborates with cross-functional teams to ensure models are aligned with business objectives, reproducible, and scalable.\nThis role supports initiatives such as demand forecasting, classification, workforce analytics. By leveraging predictive modelling, NLP, and AI-driven insights, the Data Scientist helps Client make data-driven decisions, optimize operations, and enhance customer and employee experiences across its multinational business functions.\nResponsibilities\n.Model Development & Statistical Analysis- Design, develop, and optimize machine learning, deep learning, and statistical models to solve complex business problems.\n.GenAI & LLM Integration- Implement and integrate AI/ML models into GenAI and Agentic AI applications using LangChain, LangGraph, OpenAI APIs, RAG pipelines, and vector databases.\n.End-to-End ML Pipelines- Build, deploy, and maintain scalable ML pipelines, from data ingestion and preprocessing to model deployment, monitoring, and lifecycle management.\n.Production Deployment & MLOps- Deploy models as APIs or services using Docker, Kubernetes, FastAPI, and cloud platforms (AWS SageMaker, GCP Vertex AI, Azure ML) while implementing CI/CD for automated testing and versioning.\n.Performance Monitoring & Reliability- Monitor model performance in production, detect drift or degradation, and establish alerting mechanisms to ensure reliability, compliance, and governance.\n.Analytics Integration - Embed models into real-time dashboards and analytics applications to deliver actionable insights for business and HR stakeholders.\n.Governance & Compliance - Ensure model explainability (XAI), security, audit logging, and adherence to ethical, regulatory, and enterprise standards.\n.Knowledge Sharing- Conduct and participate in training sessions, workshops, and technical discussions to share insights, AI/ML techniques, and best practices with team members.\n.Stakeholder Communication - Translate complex model results, analytics, and AI-driven insights into clear, actionable recommendations for business and non-technical stakeholders.\n.Documentation & Enablement - Create well-structured documentation, reproducible workflows, and explanatory reports to support model adoption, operational handovers, and team learning.\n.Cross-Functional Collaboration - Works closely with senior data scientists, engineers, and product teams to implement AI/ML solutions, ensuring alignment with project requirements and business objectives.\n.Independent Contribution - Executes tasks such as data cleaning, exploratory analysis, feature engineering, and baseline model development under guidance, contributing to end-to-end AI/ML workflows\n.Stakeholder Alignment -Assists in presenting findings, visualizations, and insights to business and HR stakeholders, translating technical results into actionable recommendations.\nQualifications We Seek in You!\nMinimum Qualifications / Skills\n.Bachelor's or Master's degree in data science, Computer Science, Statistics, Mathematics, or a related quantitative field.\n.Relevant year ofhands-on experience in data analysis, machine learning, or AI projects, preferably in corporate or academic settings.\n.Certification in areas like GenAI, Databricks etc.\nPreferred Qualifications / Skills\n.Hands-on experience in data preprocessing, exploratory data analysis, and feature engineering to support ML and AI model development.\n.Knowledge of machine learning, deep learning, and NLP techniques for classification, regression, clustering, and predictive modelling.\n.Proficiency in Python, SQL, ML/DL frameworks (TensorFlow, PyTorch, Scikit-learn), and familiarity with cloud platforms (AWS, Azure, GCP) and data visualization tools.\n.Experience integrating models into dashboards, analytics tools, and prototype AI applications.\n.Familiarity with MLOps practices, model monitoring, CI/CD workflows, and cloud platforms (AWS, Azure, GCP).\n.Ability to translate business problems into data-driven solutions and communicate insights to stakeholders effectively.\n.\n.\n.\n.\n.",IT/Computers - Hardware & Networking,Permanent Job,,2026-01-04 01:33:40
Lead Consultant Data Scientist,Genpact,Fresher,,Hyderabad,"Inviting applications for the role of Lead Consultant - Data Scientist.\nIn this role, you are responsible for data collection, cleaning, exploratory analysis, feature engineering, model development, and integration of AI/ML solutions into dashboards and applications. The Data Scientist collaborates with cross-functional teams to ensure models are aligned with business objectives, reproducible, and scalable.\nThis role supports initiatives such as demand forecasting, classification, workforce analytics. By leveraging predictive modelling, NLP, and AI-driven insights, the Data Scientist helps make data-driven decisions, optimize operations, and enhance customer and employee experiences across its multinational business functions.\nResponsibilities\nModel Development & Statistical Analysis- Design, develop, and optimize machine learning, deep learning, and statistical models to solve complex business problems.\nGenAI & LLM Integration- Implement and integrate AI/ML models into GenAI and Agentic AI applications using LangChain, LangGraph, OpenAI APIs, RAG pipelines, and vector databases.\nEnd-to-End ML Pipelines- Build, deploy, and maintain scalable ML pipelines, from data ingestion and preprocessing to model deployment, monitoring, and lifecycle management.\nProduction Deployment & MLOps- Deploy models as APIs or services using Docker, Kubernetes, FastAPI, and cloud platforms (AWS SageMaker, GCP Vertex AI, Azure ML) while implementing CI/CD for automated testing and versioning.\nPerformance Monitoring & Reliability- Monitor model performance in production, detect drift or degradation, and establish alerting mechanisms to ensure reliability, compliance, and governance.\nAnalytics Integration - Embed models into real-time dashboards and analytics applications to deliver actionable insights for business and HR stakeholders.\nGovernance & Compliance - Ensure model explainability (XAI), security, audit logging, and adherence to ethical, regulatory, and enterprise standards.\nKnowledge Sharing- Conduct and participate in training sessions, workshops, and technical discussions to share insights, AI/ML techniques, and best practices with team members.\nStakeholder Communication - Translate complex model results, analytics, and AI-driven insights into clear, actionable recommendations for business and non-technical stakeholders.\nDocumentation & Enablement - Create well-structured documentation, reproducible workflows, and explanatory reports to support model adoption, operational handovers, and team learning.\nCross-Functional Collaboration - Works closely with senior data scientists, engineers, and product teams to implement AI/ML solutions, ensuring alignment with project requirements and business objectives.\nIndependent Contribution - Executes tasks such as data cleaning, exploratory analysis, feature engineering, and baseline model development under guidance, contributing to end-to-end AI/ML workflows\nStakeholder Alignment-Assists in presenting findings, visualizations, and insights to business and HR stakeholders, translating technical results into actionable recommendations.\nQualifications We Seek in You!\nMinimum Qualifications / Skills\nBachelor's or Master's degree in data science, Computer Science, Statistics, Mathematics, or a related quantitative field.\nHands-on experience in data analysis, machine learning, or AI projects, preferably in corporate or academic settings.\nCertification in areas like GenAI, Databricks etc.\nPreferred Qualifications / Skills\nHands-on experience in data preprocessing, exploratory data analysis, and feature engineering to support ML and AI model development.\nKnowledge of machine learning, deep learning, and NLP techniques for classification, regression, clustering, and predictive modelling.\nProficiency in Python, SQL, ML/DL frameworks (TensorFlow, PyTorch, Scikit-learn), and familiarity with cloud platforms (AWS, Azure, GCP) and data visualization tools.\nExperience integrating models into dashboards, analytics tools, and prototype AI applications.\nFamiliarity with MLOps practices, model monitoring, CI/CD workflows, and cloud platforms (AWS, Azure, GCP).\nAbility to translate business problems into data-driven solutions and communicate insights to stakeholders effectively.",IT/Computers - Hardware & Networking,Permanent Job,,2026-01-04 01:33:42
Data Scientist,Pivotchain Solutions,1-4 Years,,"Pune, India","Role: Data Scientist (Deep Learning Engineer/ Machine Learning Engineer)\nLocation: Pune\nRole Overview\nWe are seeking a highly skilled AI/ML Engineer with expertise in Computer Vision, Deep Learning, backend engineering, and MLOps. The ideal candidate will be responsible for developing real-time vision pipelines, OCR systems, backend services, and deploying optimized ML models across cloud, on-premise, and edge platforms.\nThis role focuses on core AI engineering, production deployment, and system optimization, without front-end or annotation work.\nKey Responsibilities\nComputer Vision & Deep Learning\nDevelop, train, and optimize deep learning models using PyTorch, TensorFlow, YOLO, or similar frameworks.\nBuild and maintain image and video processing pipelines using OpenCV and classical CV techniques.\nImplement and optimize OCR pipelines and text extraction systems.\nPerform model optimization (quantization, pruning, ONNX/TensorRT conversions) for real-time performance.\nDevelop complete data preprocessing workflows and scalable training pipelines.\nBackend Engineering\nDevelop backend services using Python (FastAPI/Flask).\nBuild REST APIs for ML inference, data processing, and workflow management.\nIntegrate backend applications with databases such as MongoDB, SQL, NoSQL.\nArchitect scalable microservices for ML and computer vision workloads.\nWork on logging, monitoring, and system stability for backend services.\nMLOps, DevOps & Deployment\nContainerize and orchestrate applications using Docker and Kubernetes.\nImplement CI/CD pipelines for automated testing, deployment, and model updates.\nDeploy AI/ML workloads on cloud, on-premise, and edge computing platforms.\nOptimize infrastructure for high throughput and low-latency ML processing.\nRequired Skills\nCore Technical Competencies\nExpert-level Python (mandatory).\nStrong experience with:\nPyTorch / TensorFlow / YOLO\nOpenCV & Image Processing\nOCR systems\nDocker, Kubernetes\nGit, GitLab, CI/CD tools\nMongoDB, SQL, NoSQL databases\nFastAPI or Flask\nLinux & Bash scripting (Optional)\nPreferred Competencies\nExperience deploying ML/DL models on edge devices.\nKnowledge of ONNX, TensorRT, or hardware-level optimizations.\nFamiliarity with real-time video/image streaming pipelines.\nUnderstanding of distributed systems or messaging technologies (Kafka, RabbitMQ, etc.).\nQualifications\nBachelor's or Master's degree in Computer Science, Engineering, or related field.\n12+ years of hands-on experience in AI/ML, Computer Vision, or MLOps.\nProven experience building production-grade ML systems.\nSoft Skills\nStrong analytical and debugging skills.\nSelf-driven with the ability to own and deliver end-to-end solutions.\nGood communication and collaborative mindset.\nPassion for exploring new technologies in CV, ML, and systems architecture.",Login to check your skill match score,Permanent Job,"NoSQL databases, OCR systems, YOLO, GitLab CI CD tools, Sql, Tensorflow, Bash Scripting, Git, Pytorch, Linux, Docker, Opencv, Flask, FastAPI, MongoDB, Python, Kubernetes",2026-01-04 01:33:43
Senior Data Scientist,Opkey,4-6 Years,,"Noida, India","Opkey | Series B Funded | Noida, India (In-Office) | Full-Time\n\nThe Opportunity\n\nOpkey, a Series B funded enterprise application lifecycle management platform, is looking\n\nfor a Senior Data Scientist to join our team in Noida. We need someone who can build\n\npredictive models, design machine learning algorithms, and extract insights that transform\n\nhow enterprises manage Oracle Fusion, Workday, and SAP.\n\nWe're not pitching a visionwe're scaling a reality. Our platform already processes\n\nhundreds of gigabytes of enterprise data. Now we need a scientist who can make that data\n\npredict the future. This is your chance to be part of building something that will define a\n\ncategory.\n\nAbout Us\n\nOpkey is redefining how enterprises manage the lifecycle of their most critical applications.\n\nWe've built the platform that takes organizations from Design to Configure to Test to Train,\n\npowered by agentic AI.\n\nOur customers already include Fortune 500 companies and top global system\n\nintegrators. They trust us with hundreds of gigabytes of their most sensitive enterprise\n\ndatapayroll files, configuration exports, test resultsbecause we've proven we can turn\n\nthat data into intelligence they can't get anywhere else.\n\nWe're already doing what others are only talking about. Our systems already compare\n\nmillions of payroll records. Our platform already validates enterprise configurations at scale.\n\nOur AI already helps organizations manage application lifecycles that used to take armies of\n\nconsultants.\n\nNow we're scaling. And we need exceptional people to help us go from category creator to\n\ncategory leader.\n\nThis is founder mode, not corporate mode. We move fast, we solve hard problems, and\n\nwe ship things that matter.\n\nWhy This Role Matters\n\nEnterprise data is everywherebut insight is rare. Organizations have terabytes of payroll\n\nruns, configuration snapshots, and test results, but no way to know what it means or what's\n\ncoming next.\n\nWe've built the infrastructure. Now we need the intelligence.\n\nYou'll be the person who turns raw enterprise data into predictions, patterns, and actionable\n\ninsights. When you build a model that predicts payroll errors before they happen, real people\n\nget paid correctly. When your algorithm identifies configuration risks, you prevent outages\n\nthat would affect thousands.\n\nThis is already happening at Opkey. You'll help us do it smarter, faster, and at a scale\n\nno one else has achieved.\n\nWhat You'll Do\n\nYou'll join a team that's already processing enterprise data at scale. Your job is to build the\n\nmachine learning models and statistical algorithms that extract intelligence from that data:\n\nBuild Predictive Models: Develop ML models that predict payroll discrepancies,\n\nconfiguration failures, and test regressions before they happen. Use techniques like\n\nregression, classification, anomaly detection, and time-series forecasting.\n\nDesign Anomaly Detection Algorithms: Create statistical models that identify\n\nmeaningful variances in massive datasetsmillions of payroll records, thousands of\n\nconfiguration parametersand distinguish signal from noise.\n\nDevelop Machine Learning Pipelines: Build end-to-end ML pipelines from feature\n\nengineering to model training to production deployment. Own the full lifecyclenot\n\njust notebooks, but deployed, monitored, production systems.\n\nRun Experiments & A/B Tests: Design and execute experiments to validate\n\nhypotheses, measure model performance, and continuously improve prediction\n\naccuracy.\n\nExtract Cross-Enterprise Insights: Apply clustering, pattern recognition, and\n\nstatistical analysis to identify best practices, failure modes, and benchmarks across\n\nhundreds of implementations.\n\nCommunicate Insights to Stakeholders: Translate complex model outputs into\n\nclear, actionable recommendations. Build visualizations and reports that help non\n\ntechnical users understand the data.\n\nSkills & Qualifications\n\nRequired Technical Skills\n\nPython for Data Science: 4+ years of production experience with PythonPandas,\n\nNumPy, Scikit-learn, and either TensorFlow or PyTorch\n\nMachine Learning Expertise: Hands-on experience building and deploying ML\n\nmodelsregression, classification, clustering, anomaly detection, time-series\n\nforecasting\n\nStatistical Analysis: Deep foundation in statisticshypothesis testing, probability\n\ndistributions, A/B testing, regression analysis\n\nFeature Engineering: Ability to transform raw data into meaningful features that\n\nimprove model performance\n\nSQL Proficiency: Comfortable writing complex queries to extract, transform, and\n\nanalyze data from relational databases\n\nModel Deployment: Experience taking models from notebooks to production\n\nMLOps concepts, model monitoring, and performance tracking\n\nNice to Have\n\nExperience with deep learning and neural networks\nBackground in natural language processing (NLP)\nExposure to enterprise applications (Oracle, Workday, SAP)\nExperience with big data tools (Spark, Hadoop) for large-scale model training\nKnowledge of data visualization tools (Matplotlib, Seaborn, Plotly, Tableau)\n\nMindset & Approach\n\nHypothesis-Driven: You start with questions, not tools. You design experiments to\n\ntest ideas and let data guide decisions.\n\nProduction-Oriented: You understand that a model in a notebook has zero\n\nbusiness value. Impact comes from deployed systems.\n\nBusiness Translator: You can explain what a model does and why it matters to\n\nnon-technical stakeholders.\n\nFounder Mentality: You thrive in ambiguity, make decisions with incomplete\n\ninformation, and care about outcomes over process.\n\nContinuous Learner: ML is evolving fast. You stay current with new techniques and\n\nknow when to apply them.\n\nWhat We're NOT Looking For\n\nPeople who only want to build models but not deploy them\nThose who can't explain their work to non-technical audiences\nAnyone who needs perfect data before they can start (enterprise data is messy)\nCandidates who optimize for algorithmic elegance over business impact\n\nWhat We Offer\n\nCompetitive salary + meaningful equity in a company that's already winning\nThe chance to build ML systems that Fortune 500 companies depend on\nA team that values speed, ownership, and results over politics\nDirect impactyour models will affect real enterprise operations\nThe opportunity to be part of historybuilding the intelligence layer that defines\n\nhow enterprises manage their most critical applications\n\nWe've built the data infrastructure. Now we need someone to make it\n\nintelligent.\n\nApply with your resume and a brief note about a predictive model you've built and deployed.\n\nOpkey is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive\n\nenvironment for all employees.\n\nSkills: pytorch,numpy,tensorflow,hadoop,spark,python,pandas",Login to check your skill match score,Permanent Job,"Feature Engineering, Model Deployment, Scikit-learn, Tensorflow, Numpy, Machine Learning, Pandas, Pytorch, Statistical Analysis, Python, Sql",2026-01-04 01:33:44
Data Scientist (Masters) - AI Data Trainer,Alignerr,Fresher,,"Mumbai, India","Location: Remote\n\nAbout The Job\n\nAt Alignerr, we partner with the world's leading AI research teams and labs to build and train cutting-edge AI models.\n\nYou'll challenge advanced language models on topics like machine learning theory, statistical inference, neural network architectures, and data engineering pipelinesdocumenting every failure mode so we can harden model reasoning.\n\nOrganization: Alignerr Position: Data Scientist (Masters) - AI Data Trainer Type: Hourly Contract Compensation: $40$80 /hour Location: Remote Commitment: 1040 hours/week\n\nWhat You'll Do\n\nDevelop Complex Problems: Design advanced data science challenges across domains like hyperparameter optimization, Bayesian inference, cross-validation strategies, and dimensionality reduction.\nAuthor Ground-Truth Solutions: Create rigorous, step-by-step technical solutions including Python/R scripts, SQL queries, and mathematical derivations that serve as golden responses.\nTechnical Auditing: Evaluate AI-generated code (using libraries like Scikit-Learn, PyTorch, or TensorFlow), data visualizations, and statistical summaries for technical accuracy and efficiency.\nRefine Reasoning: Identify logical fallacies in AI reasoningsuch as data leakage, overfitting, or improper handling of imbalanced datasetsand provide structured feedback to improve the model's thinking process.\n\nRequirements\n\nAdvanced Degree: Masters (pursuing or completed) or PhD in Data Science, Statistics, Computer Science, or a quantitative field with a heavy emphasis on data analysis.\nDomain Expertise: Strong foundational knowledge in core areas such as supervised/unsupervised learning, deep learning, big data technologies (Spark/Hadoop), or NLP.\nAnalytical Writing: The ability to communicate highly technical algorithmic concepts and statistical results clearly and concisely in written form.\nAttention to Detail: High level of precision when checking code syntax, mathematical notation, and the validity of statistical conclusions.\nNo AI experience required\n\nPreferred\n\nPrior experience with data annotation, data quality, or evaluation systems\nProficiency in production-level data science workflows (e.g., MLOps, CI/CD for models).\n\nWhy Join Us\n\nExcellent compensation with location-independent flexibility.\nDirect engagement with industry-leading LLMs.\nContractor advantages: high agency, agility, and international reach.\nMore opportunities for contracting renewals.\n\nApplication Process (Takes 15-20 min)\n\nSubmit your resume\nComplete a short screening\nProject matching and onboarding\n\nPS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",Login to check your skill match score,Permanent Job,"R, Scikit-Learn, Tensorflow, Pytorch, Hadoop, Spark, Sql, Python",2026-01-04 01:33:45
