title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Engineer,Google,1 - 3 years,Not Disclosed,Hyderabad,"Note: By applying to this position you will have an opportunity to share your preferred working location from the following: Bengaluru, Karnataka, India; Hyderabad, Telangana, India, Minimum qualifications:\nBachelor's degree in Computer Science, Engineering, Mathematics, a related field, or equivalent practical experience, Experience in distributed data processing frameworks and modern age Google Cloud Platform (GCP) analytical and transactional data stores like BigQuery, CloudSQL, AlloyDB etc, and experience in one Database type to write SQLs, Experience in distributed data processing frameworks and modern age GCP analytical and transactional data stores like BigQuery, CloudSQL, AlloyDB etc, and experience in one Database type to write SQLs, Experience in GCP, Preferred qualifications:\nExperience in working with/on data warehouses, including data warehouse technical architectures, infrastructure components, ETL/ELT and reporting/analytic tools, environments, and data structures, Experience with encryption techniques like symmetric, asymmetric, HSMs, and envelop, and ability to implement secure key storage using Key Management System, Experience in building multi-tier, high availability applications with modern technologies such as NoSQL, MongoDB, SparkML, and TensorFlow, Experience architecting, developing software, or internet scale production-grade Big Data solutions in virtualized environments, Experience in Big Data, information retrieval, data mining, or Machine Learning, Experience with IaC and CICD tools like Terraform, Ansible, Jenkins erc\nAbout The Job\nThe Google Cloud Platform team helps customers transform and build what's next for their business ? all with technology built in the cloud\nOur products are developed for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware\nOur teams are dedicated to helping our customers ? developers, small and large businesses, educational institutions and government agencies ? see the benefits of our technology come to life\nAs part of an entrepreneurial team in this rapidly growing business, you will play a key role in understanding the needs of our customers and help shape the future of businesses of all sizes use technology to connect with customers, employees and partners, As a Cloud Data Engineer, you will guide customers on how to ingest, store, process, analyze, and explore/visualize data on the Google Cloud Platform\nYou will work on data migrations and modernization projects, and with customers to design large-scale data processing systems, develop data pipelines optimized for scaling, and troubleshoot potential platform/product tests\nYou will travel to customer sites to deploy solutions and deliver workshops to educate and empower customers\nAdditionally, you will work with Product Management and Product Engineering teams to build and drive excellence in our products, Google Cloud accelerates every organizations ability to digitally transform its business and industry\nWe deliver enterprise-grade solutions that leverage Googles cutting-edge technology, and tools that help developers build more sustainably\nCustomers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems, Responsibilities\nInteract with stakeholders to translate customer requirements into recommendations for appropriate solution architectures and advisory services, Engage with technical leads, and partners to lead high velocity migration and modernization to Google Cloud Platform (GCP), Design, Migrate/Build and Operationalize data storage and processing infrastructure using Cloud native products, Develop and implement data quality and governance procedures to ensure the accuracy and reliability of data, Take various project requirements and organize them into clear goals and objectives, and create a work breakdown structure to manage internal and external stakeholders, Google is proud to be an equal opportunity workplace and is an affirmative action employer\nWe are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status\nWe also consider qualified applicants regardless of criminal histories, consistent with legal requirements\nSee also Google's EEO Policy and EEO is the Law\nIf you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form,",,,"data mining, machine learning, big data, ansible",2025-08-01 04:03:34
"Corporate Bank F2B Ops Transformation - Data Engineer/ Analysts, VP",Deutsche Bank,8 - 13 years,Not Disclosed,Bengaluru,"Investment Bank and Cross Product Operations (IBCPO) is fully integrated, front-to-back aligned delivery model providing transaction, reporting and cash management services to Deutsche Banks multi-asset global businesses including IB FIC Sales and Trading, Corporate Bank and Capital Release Unit. Operational services include core trade date middle offices, controls and regulatory reporting, margin, liquidity as well as tax and asset servicing.\nCorporate Bank Operations (CB Operations) is an integrated delivery model, in a continuous process of front-to-back alignment providing transaction, reporting and cash management services to Deutsche Banks multi-asset global businesses including CB Business Cash Management, Trust and Agency Services, Trade Finance and Lending, as well as Security Services.\nDeutsche Bank is going through a significant transformation of its front-to-back operations including IBCPO, marked as one of the banks top 3 transformation agendas.\nThe role will report to the India Head of Investment Bank and Cross Product F2B Operations.",Industry Type: Investment Banking / Venture Capital / Private Equity,"Employment Type: Full Time, Permanent","trade finance, investment banking, sales, vp, corporate banking, financial analysis, business development, accounting, corporate finance, account management, working capital, client relationship management, relationship management, financial modelling, finance",2025-08-01 04:03:37
Data Engineer,Baker Hughes,2 - 6 years,Not Disclosed,Bengaluru,"Are you passionate about Data and Analytics technologies\nWould you like to shape the future of energy technology using data\nJoin our Digital Technology Team\nWe operate at the heart of the digital transformation of our business\nFrom Digital Engineering to enabling employee success, the Digital Technology team is driven to provide the best products and service\nWe collaborate with teams to solve complex technical challenges and design future innovations, Partner with the best\nAs a Data Engineering Specialist, you will be part of a data engineering or cross-disciplinary team on supply chain facing development projects\nYou will be responsible for Designing and Developing complete data engineering solutions\nYou will be involved in handling large, complex data set to understand the business requirements and deliver solutions, As a Data Engineer, you will be responsible for:\nUnderstanding machine learning and other next gen capability with the application, Helping envision the product roadmap\nUnderstanding requirements through discussions with business stakeholders and users across the globe, and translate them into data requirements\nDeveloping own SQL code satisfying the data requirements given by stakeholders\nCreating unit test plans & test scenarios\nCollaborating with other D&A team members to gain insights on best practices, and implement best practices in the commercial area\nFuel your passion\nTo be successful in this role you will:\nHave 3-6 years of professional experience and ability to write SQL, Python\nHave an experience on new D&A (Data & Analytics) application development and existing application optimization is required (data source identification, mapping, ingestion, modelling and transformation for analytical consumption purposes)\nHave a good knowledge of agile process and experience in development of technical products, Have an experience in Cloud, Databricks\nHave an update on Up to date on current technology trends and new technology, brings new ideas to the team, Have a deep passion for innovation and data technology and solid knowledge of linear models, multivariate statistics\nWork in a way that works for you\nWe recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too\nIn this role, we can offer the following flexible working patterns:\nWorking flexible hours flexing the times you work in the day\nWorking with us\nOur people are at the heart of what we do at Baker Hughes\nWe know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work\nWe invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other, Working for you\nOur inventions have revolutionized energy for over a century\nBut to keep going forward tomorrow, we know we have to push the boundaries today\nWe prioritize rewarding those who embrace change with a package that reflects how much we value their input\nJoin us, and you can expect:\nContemporary work-life balance policies and wellbeing activities\nComprehensive private medical care options\nSafety net of life insurance and disability programs\nTailored financial programs\nAdditional elected or voluntary benefits\nAbout Us:\nWe are an energy technology company that provides solutions to energy and industrial customers worldwide\nBuilt on a century of experience and conducting business in over 120 countries, our innovative technologies and services are taking energy forward making it safer, cleaner and more efficient for people and the planet, Join Us:\nAre you seeking an opportunity to make a real difference in a company that values innovation and progressJoin us and become part of a team of people who will challenge and inspire you! Lets come together and take energy forward, Baker Hughes Company is an Equal Opportunity Employer\nEmployment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law, R149600",Industry Type: Industrial Equipment / Machinery,"Employment Type: Full Time, Permanent","data bricks, python, statistics, sql",2025-08-01 04:03:39
Data Engineer,Acuity Knowledge Partners,3 - 8 years,Not Disclosed,Bengaluru,"We are looking for a Data engineer who will help us source, validate, and manage financial data using state-of-the-art data mining algorithms. The role involves leveraging the latest data mining techniques, designing validation engines, error monitoring, and conducting root cause analysis. The candidate will also be responsible for statistical analysis of our datasets and creating robust data pipelines for data consumption.\n\nResponsibilities",,,"Integration, Data Pipeline, MongoDB, AWS, Python, DevOps, Elasticsearch, Aiml, Financial Data, OpenSearch",2025-08-01 04:03:41
Data Engineer | 6 To 9 years | Bengaluru,Capgemini,3 - 8 years,Not Disclosed,Bengaluru,"Skilled and motivated Data Engineer to join our dynamic technology team. The ideal candidate will have a strong background in data processing, cloud computing, and software development , with hands-on experience in Python, PySpark, Java , and Microsoft Azure . You will be responsible for designing, building, and maintaining scalable data pipelines and infrastructure to support advanced analytics and data science initiatives.\n\nKey Responsibilities:\nDesign, develop, and maintain robust data pipelines using PySpark , Python , and Java .\nImplement and manage data workflows on Microsoft Azure and other public cloud platforms .\nCollaborate with data scientists, analysts, and IT operations to ensure seamless data integration and availability.\nOptimize data systems for performance, scalability, and reliability.\nEnsure data quality, governance, and security across all data platforms.\nSupport DevOps practices for continuous integration and deployment of data solutions.\nMonitor and troubleshoot data infrastructure and resolve system issues.\nDocument processes and maintain data architecture standards.\n\nRequired Skills & Qualifications:\nBachelors or Masters degree in Computer Science, Information Technology, or related field.\n3+ years of experience in data engineering , software development , or IT operations .\nProficiency in Python , PySpark , and Java .\nExperience with cloud computing platforms, especially Microsoft Azure .\nStrong understanding of data management , data processing , and data analysis .\nFamiliarity with multi-paradigm programming and modern software development practices.\nKnowledge of DevOps tools and methodologies.\nExperience with system administration and cloud providers .\nExcellent problem-solving and communication skills.\n\nPreferred Qualifications:\nCertifications in Azure , Python Data Science , or related technologies.\nExperience with public cloud environments like AWS or GCP.\nFamiliarity with big data tools and frameworks.\nExposure to data science workflows and tools.\n\nSkilled and motivated Data Engineer to join our dynamic technology team. The ideal candidate will have a strong background in data processing, cloud computing, and software development , with hands-on experience in Python, PySpark, Java , and Microsoft Azure . You will be responsible for designing, building, and maintaining scalable data pipelines and infrastructure to support advanced analytics and data science initiatives.\n\nKey Responsibilities:\nDesign, develop, and maintain robust data pipelines using PySpark , Python , and Java .\nImplement and manage data workflows on Microsoft Azure and other public cloud platforms .\nCollaborate with data scientists, analysts, and IT operations to ensure seamless data integration and availability.\nOptimize data systems for performance, scalability, and reliability.\nEnsure data quality, governance, and security across all data platforms.\nSupport DevOps practices for continuous integration and deployment of data solutions.\nMonitor and troubleshoot data infrastructure and resolve system issues.\nDocument processes and maintain data architecture standards.\n\nRequired Skills & Qualifications:\nBachelors or Masters degree in Computer Science, Information Technology, or related field.\n3+ years of experience in data engineering , software development , or IT operations .\nProficiency in Python , PySpark , and Java .\nExperience with cloud computing platforms, especially Microsoft Azure .\nStrong understanding of data management , data processing , and data analysis .\nFamiliarity with multi-paradigm programming and modern software development practices.\nKnowledge of DevOps tools and methodologies.\nExperience with system administration and cloud providers .\nExcellent problem-solving and communication skills.\n\nPreferred Qualifications:\nCertifications in Azure , Python Data Science , or related technologies.\nExperience with public cloud environments like AWS or GCP.\nFamiliarity with big data tools and frameworks.\nExposure to data science workflows and tools.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","python, data analysis, data management, pyspark, java, advanced analytics, software development, data processing, microsoft azure, data architecture, data engineering, data quality, it operations, data science, gcp, devops, cloud computing, aws, big data",2025-08-01 04:03:44
Data Engineer,Accenture,15 - 20 years,Not Disclosed,Bhubaneswar,"Project Role Data Engineer\n\n\n\nProject Role Description Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\n\nMust have skills Snowflake Data Warehouse\n\n\n\nGood to have skills NAMinimum\n\n\n\n3 year(s) of experience is required\n\n\n\nEducational Qualification 15 years full time educationSummaryAs a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to effectively migrate and deploy data across various systems, contributing to the overall efficiency and reliability of data management within the organization. Roles & Responsibilities- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to optimize performance and efficiency. Professional & Technical\n\n\n\n\nSkills:\n- Must To Have\n\n\n\n\nSkills:\nProficiency in Snowflake Data Warehouse.- Strong understanding of data modeling and database design principles.- Experience with ETL tools and data integration techniques.- Familiarity with cloud platforms and services related to data storage and processing.- Knowledge of data governance and data quality best practices. Additional Information- The candidate should have minimum 7.5 years of experience in Snowflake Data Warehouse.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","snowflake, warehouse, database design, data modeling, design principles, hive, python, data management, data warehousing, data engineering, sql, plsql, data quality, tableau, etl tool, spark, data governance, hadoop, etl, big data, data integration, etl process",2025-08-01 04:03:47
Data Engineer,Accenture,15 - 20 years,Not Disclosed,Bengaluru,"Project Role Data Engineer\n\n\n\nProject Role Description Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\n\nMust have skills Snowflake Data Warehouse\n\n\n\nGood to have skills NAMinimum\n\n\n\n3 year(s) of experience is required\n\n\n\nEducational Qualification 15 years full time educationSummaryAs a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to effectively migrate and deploy data across various systems, contributing to the overall efficiency and reliability of data management within the organization. Roles & Responsibilities- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to optimize performance and efficiency. Professional & Technical\n\n\n\n\nSkills:\n- Must To Have\n\n\n\n\nSkills:\nProficiency in Snowflake Data Warehouse.- Strong understanding of data modeling and database design principles.- Experience with ETL tools and data integration techniques.- Familiarity with cloud platforms and services related to data storage and processing.- Knowledge of data governance and data quality best practices. Additional Information- The candidate should have minimum 7.5 years of experience in Snowflake Data Warehouse.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","snowflake, warehouse, database design, data modeling, design principles, hive, python, data management, data warehousing, data engineering, sql, plsql, data quality, tableau, etl tool, spark, data governance, hadoop, etl, big data, data integration, etl process",2025-08-01 04:03:49
Data Engineer,Accenture,15 - 20 years,Not Disclosed,Hyderabad,"Project Role Data Engineer\n\n\n\nProject Role Description Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\n\nMust have skills PySpark\n\n\n\nGood to have skills NAMinimum\n\n\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification 15 years full time educationSummaryAs a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\n\n\n\nSkills:\n- Must To Have\n\n\n\n\nSkills:\nProficiency in PySpark.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Knowledge of cloud platforms and services related to data storage and processing. Additional Information- The candidate should have minimum 5 years of experience in PySpark.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis, data warehousing, machine learning, sql, plsql, data quality, tableau, data modeling, spark, hadoop, big data, aws, informatica, etl process",2025-08-01 04:03:52
Data Engineer,Accenture,15 - 20 years,Not Disclosed,Chennai,"Project Role Data Engineer\n\n\n\nProject Role Description Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\n\nMust have skills PySpark\n\n\n\nGood to have skills NAMinimum\n\n\n\n3 year(s) of experience is required\n\n\n\nEducational Qualification 15 years full time educationSummaryAs a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\n\n\n\nSkills:\n- Must To Have\n\n\n\n\nSkills:\nProficiency in PySpark.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Knowledge of cloud platforms and services related to data storage and processing. Additional Information- The candidate should have minimum 5 years of experience in PySpark.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis, data warehousing, machine learning, sql, plsql, data quality, tableau, data modeling, spark, hadoop, big data, aws, informatica, etl process",2025-08-01 04:03:54
Data Engineer,Accenture,15 - 20 years,Not Disclosed,Bhubaneswar,"Project Role Data Engineer\n\n\n\nProject Role Description Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\n\nMust have skills PySpark\n\n\n\nGood to have skills NAMinimum\n\n\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification 15 years full time educationSummaryAs a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\n\n\n\nSkills:\n- Must To Have\n\n\n\n\nSkills:\nProficiency in PySpark.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Knowledge of cloud platforms and services related to data storage and processing. Additional Information- The candidate should have minimum 5 years of experience in PySpark.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\nQualification\n\n15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis, data warehousing, machine learning, sql, plsql, data quality, tableau, data modeling, spark, hadoop, big data, aws, informatica, etl process",2025-08-01 04:03:57
