title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Bengaluru,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :Databricks Unified Data Analytics Platform, Microsoft Power Business Intelligence (BI), Microsoft Azure Databricks, Microsoft Azure Data Services\n\n\n\nGood to have skills :NA\nMinimum\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization.\n\nRoles & Responsibilities:\nExpected to be an SME.\nCollaborate and manage the team to perform.\nResponsible for team decisions.\nEngage with multiple teams and contribute on key decisions.\nProvide solutions to problems for their immediate team and across multiple teams.\nMentor junior team members to enhance their skills and knowledge.\nContinuously evaluate and improve data processes to optimize performance.\n\nProfessional & Technical\n\nSkills:\n\nMust To Have\n\nSkills:\n\nProficiency in Databricks Unified Data Analytics Platform, Microsoft Power Business Intelligence (BI), Microsoft Azure Databricks, Microsoft Azure Data Services.\nGood To Have\n\nSkills:\nExperience with data warehousing solutions.\nStrong understanding of data modeling and database design principles.\nExperience with data integration tools and techniques.\nFamiliarity with cloud computing concepts and services.\n\nAdditional Information:\nThe candidate should have minimum 7.5 years of experience in Databricks Unified Data Analytics Platform.\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data engineer, data services, data analytics, data pipelines, databricks, microsoft azure, data warehousing, business intelligence, database design, analytics, data quality, data modeling, cloud computing, etl, data integration, azure",2026-03-02 22:53:43
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Bengaluru,"Project Role :Data Engineer\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\nMust have skills :Amazon Web Services (AWS)\n\nGood to have skills :DevOps\nMinimum 7.5 year(s) of experience is required\n\nEducational Qualification :15 years full time education\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand data requirements and deliver effective solutions that meet organizational needs.\nRoles Responsibilities:\nExpected to be an SME.\nCollaborate and manage the team to perform.\nResponsible for team decisions.\nEngage with multiple teams and contribute on key decisions.\nProvide solutions to problems for their immediate team and across multiple teams.\nMentor junior team members to enhance their skills and knowledge.\nContinuously evaluate and improve data processes to enhance efficiency. Professional Technical Skills:Must To Have Skills:Proficiency in Amazon Web Services (AWS).\nGood To Have Skills:Experience with DevOps.\nStrong understanding of data architecture and data modeling.\nExperience with ETL tools and data integration techniques.\nFamiliarity with data warehousing concepts and technologies.\nProficient in scripting languages for automation and data manipulation.\nAdditional Information:\nThe candidate should have minimum 7.5 years of experience in Amazon Web Services (AWS).\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\nQualification15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data engineer, etl tools, data pipelines, web services, data warehousing, amazon web services, data architecture, collection, data quality, scripting, automation, data modeling, devops, aws, etl, data integration, scripting languages, architecture",2026-03-02 22:53:45
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Bengaluru,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :Databricks Unified Data Analytics Platform\n\n\n\nGood to have skills :NA\nMinimum\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities:- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\nSkills:\n-\n\nMust To Have\n\nSkills:\nProficiency in Databricks Unified Data Analytics Platform.- Experience with data pipeline development and management.- Strong understanding of ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Experience in working with cloud-based data solutions.\n\nAdditional Information:- The candidate should have minimum 5 years of experience in Databricks Unified Data Analytics Platform.- This position is based at our Bhubaneswar office.- A 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data analytics, data engineering, etl, data integration, etl process, hive, python, data analysis, data warehousing, power bi, machine learning, business intelligence, sql, data quality, tableau, ATCI-5094190-S1883962, data modeling, spark, hadoop, data visualization, big data, informatica",2026-03-02 22:53:48
Data Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,"Project Role :Data Engineer\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\nMust have skills :Databricks Unified Data Analytics Platform\n\nGood to have skills :Data Engineering, Microsoft Azure Databricks, Microsoft Azure Data Services\n\nMinimum 3 year(s) of experience is required\n\nEducational Qualification :15 years full time education\n\nSummary:\nAs a Data Engineer, you will engage in the design, development, and maintenance of data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to effectively migrate and deploy data across various systems. You will collaborate with team members to address challenges and enhance data workflows, contributing to the overall efficiency and effectiveness of data management within the organization.\n\nRoles Responsibilities:\nExpected to perform independently and become an SME.\nRequired active participation/contribution in team discussions.\nContribute in providing solutions to work related problems.\nAssist in the optimization of data processing workflows to enhance performance.\nCollaborate with cross-functional teams to gather requirements and deliver data solutions.\n\nProfessional Technical Skills:\nMust To Have Skills:\nProficiency in Databricks Unified Data Analytics Platform.\nGood To Have Skills:Experience with Data Engineering, Microsoft Azure Databricks, Microsoft Azure Data Services.\nStrong understanding of data pipeline architecture and design principles.\nExperience with ETL processes and data integration techniques.\nFamiliarity with data quality frameworks and best practices.\n\nAdditional Information:\nThe candidate should have minimum 3 years of experience in Databricks Unified Data Analytics Platform.\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\n\nQualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data engineer, data services, data analytics, data management, data pipelines, data processing, ATCI-5391064-S1967873, databricks, microsoft azure, collection, data engineering, analytics, data quality, design, etl, data integration, maintenance, architecture, azure",2026-03-02 22:53:52
Data Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,"Project Role :Data Engineer\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\nMust have skills :Databricks Unified Data Analytics Platform\n\nGood to have skills :Data Engineering, Microsoft Azure Databricks, Microsoft Azure Data Services\n\nMinimum 3 year(s) of experience is required\n\nEducational Qualification :15 years full time education\n\nSummary:\nAs a Data Engineer, you will engage in the design, development, and maintenance of data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to effectively migrate and deploy data across various systems. You will collaborate with team members to address challenges and enhance data workflows, contributing to the overall efficiency and effectiveness of data management within the organization.\n\nRoles Responsibilities:\nExpected to perform independently and become an SME.\nRequired active participation/contribution in team discussions.\nContribute in providing solutions to work related problems.\nAssist in the optimization of data processing workflows to enhance performance.\nCollaborate with cross-functional teams to understand data requirements and deliver effective solutions.\n\nProfessional Technical Skills:\nMust To Have Skills:\nProficiency in Databricks Unified Data Analytics Platform.\nGood To Have Skills:Experience with Data Engineering, Microsoft Azure Databricks, Microsoft Azure Data Services.\nStrong understanding of data pipeline architecture and design principles.\nExperience with ETL processes and data integration techniques.\nFamiliarity with data quality frameworks and best practices.\n\nAdditional Information:\nThe candidate should have minimum 3 years of experience in Databricks Unified Data Analytics Platform.\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\n\nQualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data engineer, data services, data analytics, data management, data pipelines, data processing, databricks, microsoft azure, collection, data engineering, analytics, data quality, design, etl, data integration, maintenance, ATCI-5391063-S1967872, architecture, azure",2026-03-02 22:53:54
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Bhubaneswar,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :PySpark\n\n\n\nGood to have skills :NA\nMinimum\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities:- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\n\nSkills:\n-\n\nMust To Have\n\n\nSkills:\nProficiency in PySpark.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Knowledge of cloud platforms and services related to data storage and processing.\n\nAdditional Information:- The candidate should have minimum 5 years of experience in PySpark.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis, data warehousing, machine learning, sql, plsql, data quality, tableau, data modeling, spark, hadoop, big data, aws, informatica, etl process",2026-03-02 22:53:57
Data Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,"Project Role :Data Engineer\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\nMust have skills :Microsoft Azure Data Services, PySpark\n\nGood to have skills :NA\nMinimum 3 year(s) of experience is required\n\nEducational Qualification : 15 years full time education\n\nSummary: As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand data requirements and contribute to the overall data strategy of the organization, ensuring that data solutions are efficient, scalable, and aligned with business objectives. You will also monitor and optimize existing data processes to enhance performance and reliability, making data accessible and actionable for stakeholders.\n\nRoles Responsibilities:\nExpected to perform independently and become an SME.\nRequired active participation/contribution in team discussions.\nContribute in providing solutions to work related problems.\nCollaborate with data architects and analysts to design data models that meet business needs.\nDevelop and maintain documentation for data processes and workflows.\n\nProfessional Technical Skills:\nMust To Have Skills:\nProficiency in Microsoft Azure Data Services, PySpark.\nExperience with data integration tools and techniques.\nStrong understanding of data warehousing concepts and methodologies.\nFamiliarity with data governance and data quality frameworks.\nKnowledge of programming languages such as Python or SQL.\n\nAdditional Information:\nThe candidate should have minimum 3 years of experience in Microsoft Azure Data Services.\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\n\nQualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data engineer, python, data services, data pipelines, microsoft azure, data warehousing, pyspark, collection, programming languages, sql, data quality, integration tools, design, data governance, etl, data integration, programming, azure",2026-03-02 22:53:59
Data Engineer,Accenture,3 - 8 years,Not Disclosed,Bengaluru,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :Informatica Data Quality\n\n\n\nGood to have skills :NA\nMinimum\n\n3 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to effectively migrate and deploy data across various systems. You will collaborate with team members to enhance data workflows and contribute to the overall efficiency of data management practices within the organization. Roles & Responsibilities:- Expected to perform independently and become an SME.- Required active participation/contribution in team discussions.- Contribute in providing solutions to work related problems.- Assist in the design and implementation of data architecture to support data initiatives.- Monitor and optimize data pipelines for performance and reliability. Professional & Technical\n\n\nSkills:\n-\n\nMust To Have\n\n\nSkills:\nProficiency in Informatica Data Quality.- Strong understanding of data integration techniques and ETL processes.- Experience with data quality assessment and improvement methodologies.- Familiarity with data governance principles and best practices.- Ability to work with large datasets and perform data cleansing.\n\nAdditional Information:- The candidate should have minimum 3 years of experience in Informatica Data Quality.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","informatica data quality, etl, data integration, informatica, etl process, hive, python, data management, data warehousing, data architecture, data engineering, sql, plsql, data cleansing, tableau, data modeling, spark, etl tool, data governance, hadoop, big data, unix",2026-03-02 22:54:02
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Bengaluru,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :AWS Analytics\n\n\n\nGood to have skills :NA\nMinimum\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems, contributing to the overall efficiency and effectiveness of data management within the organization. Roles & Responsibilities:- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering. Professional & Technical\n\nSkills:\n-\n\nMust To Have\n\nSkills:\nProficiency in AWS Analytics.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and tools.- Familiarity with data warehousing concepts and technologies.- Knowledge of data quality frameworks and best practices.\n\nAdditional Information:- The candidate should have minimum 7.5 years of experience in AWS Analytics.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data warehousing, data engineering, aws kinesis, data pipeline architecture, etl, hive, python, data management, amazon redshift, pyspark, sql, data quality, spark, data warehousing concepts, hadoop, sqoop, aws, big data, informatica, etl process",2026-03-02 22:54:05
Data Engineer,Accenture,2 - 4 years,Not Disclosed,Indore,"About The Role  \n\n\n\nProject Role :Data Engineer\n\n\n\n\nProject Role Description :Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems.\n\n\nMust have skills :PySpark\n\n\n\nGood to have skills :NA\nMinimum\n\n5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\n\nSummary:As a Data Engineer, you will design, develop, and maintain data solutions that facilitate data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL processes to migrate and deploy data across various systems. You will collaborate with cross-functional teams to understand their data needs and provide effective solutions, ensuring that the data infrastructure is robust and scalable to meet the demands of the organization. Roles & Responsibilities:- Expected to be an SME.- Collaborate and manage the team to perform.- Responsible for team decisions.- Engage with multiple teams and contribute on key decisions.- Provide solutions to problems for their immediate team and across multiple teams.- Mentor junior team members to enhance their skills and knowledge in data engineering.- Continuously evaluate and improve data processes to enhance efficiency and effectiveness. Professional & Technical\n\n\nSkills:\n-\n\nMust To Have\n\n\nSkills:\nProficiency in PySpark.- Strong understanding of data pipeline architecture and design.- Experience with ETL processes and data integration techniques.- Familiarity with data quality frameworks and best practices.- Knowledge of cloud platforms and services related to data storage and processing.\n\nAdditional Information:- The candidate should have minimum 5 years of experience in PySpark.- This position is based at our Bengaluru office.- A 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis, data warehousing, machine learning, sql, plsql, data quality, tableau, data modeling, spark, hadoop, big data, aws, informatica, etl process",2026-03-02 22:54:08
